bgg_id,name,rank_h_index,h_index,rank_g_index,g_index
150016,Shephy,1902,22,2048,33
180511,Shakespeare,1902,22,2048,33
182082,Carcassonne: Over Hill and Dale,1902,22,2048,33
182116,Dingo's Dreams,1902,22,2048,33
224821,One Deck Dungeon: Forest of Shadows,1902,22,2048,33
318182,Imperium: Legends,1902,22,2048,33
485,Galloping Pigs,1902,22,2156,32
23878,Star Wars: Stolen Plans Card Game,1902,22,2156,32
28181,Combat Commander: Pacific,1902,22,2156,32
28396,It's Alive!,1902,22,2156,32
40004,Contract Rummy,1902,22,2156,32
73171,Earth Reborn,1902,22,2156,32
94104,Omen: A Reign of War,1902,22,2156,32
103185,Walnut Grove,1902,22,2156,32
120515,Chupacabra: Survive the Night,1902,22,2156,32
130680,iKNOW,1902,22,2156,32
137290,Nosferatu,1902,22,2156,32
149869,Sherlock 13,1902,22,2156,32
177678,Signorie,1902,22,2156,32
195544,Tides of Madness,1902,22,2156,32
196496,Warfighter: The WWII Tactical Combat Card Game,1902,22,2156,32
210296,DinoGenics,1902,22,2156,32
256801,Fast Forward: FORTUNE,1902,22,2156,32
295192,Tinderblox,1902,22,2156,32
2338,Starship Catan,1902,22,2261,31
9028,Tongiaki: Journey into the Unknown,1902,22,2261,31
19996,Nacht der Magier,1902,22,2261,31
34969,Ubongo: Duel,1902,22,2261,31
53093,Heroes of Normandie,1902,22,2261,31
93688,The Sneaky Snacky Squirrel Game,1902,22,2261,31
157526,Viceroy,1902,22,2261,31
171669,Discoveries: The Journals of Lewis & Clark,1902,22,2261,31
182189,Treasure Hunter,1902,22,2261,31
188547,Maximum Apocalypse,1902,22,2261,31
202288,Medici: The Card Game,1902,22,2261,31
218129,Catch the Moon,1902,22,2261,31
233974,Sundae Split,1902,22,2261,31
251551,Dale of Merchants Collection,1902,22,2261,31
257726,Brikks,1902,22,2261,31
284378,Kanban EV,1902,22,2261,31
299027,Colt Super Express,1902,22,2261,31
368465,Qawale,1902,22,2261,31
18117,Schoko-Hexe,1902,22,2387,30
33643,Whoowasit?,1902,22,2387,30
108831,Kulami,1902,22,2387,30
174570,Legendary Encounters: A Predator Deck Building Game,1902,22,2387,30
177590,"13 Days: The Cuban Missile Crisis, 1962",1902,22,2387,30
193621,Joking Hazard,1902,22,2387,30
201825,Ex Libris,1902,22,2387,30
231581,AuZtralia,1902,22,2387,30
262477,Mercado de Lisboa,1902,22,2387,30
271785,Slide Quest,1902,22,2387,30
301767,Mysterium Park,1902,22,2387,30
312618,Flourish,1902,22,2387,30
1768,Fireball Island,1902,22,2512,29
13642,Louis XIV,1902,22,2512,29
22825,Tide of Iron,1902,22,2512,29
43868,The Adventurers: The Temple of Chac,1902,22,2512,29
66588,Wits & Wagers Family,1902,22,2512,29
84419,Space Empires 4X,1902,22,2512,29
97786,Small World Underground,1902,22,2512,29
118695,Riff Raff,1902,22,2512,29
125548,Pixel Tactics,1902,22,2512,29
129293,Gauntlet of Fools,1902,22,2512,29
130960,Triumph & Tragedy: European Balance of Power 1936-1945,1902,22,2512,29
144239,Impulse,1902,22,2512,29
156455,Viticulture: Complete Collector's Edition,1902,22,2512,29
159504,Folklore: The Affliction,1902,22,2512,29
175360,W1815,1902,22,2512,29
183880,Risk: Star Wars Edition,1902,22,2512,29
233398,Endeavor: Age of Sail,1902,22,2512,29
254708,Roll Player Adventures,1902,22,2512,29
285554,Fire!,1902,22,2512,29
290359,Undaunted: North Africa,1902,22,2512,29
303669,Magic Rabbit,1902,22,2512,29
315043,Scape Goat,1902,22,2512,29
322524,Bardsung,1902,22,2512,29
16362,Hula Hippos,1902,22,2647,28
27746,Colosseum,1902,22,2647,28
40990,Word on the Street,1902,22,2647,28
67492,Battles of Westeros,1902,22,2647,28
136280,La Boca,1902,22,2647,28
140519,Myth,1902,22,2647,28
163474,V-Sabotage,1902,22,2647,28
163640,Eminent Domain: Microcosm,1902,22,2647,28
171233,The Big Book of Madness,1902,22,2647,28
180198,Rolling America,1902,22,2647,28
191538,Leo,1902,22,2647,28
191894,Imagine,1902,22,2647,28
193214,Meeple Circus,1902,22,2647,28
223215,Flip Ships,1902,22,2647,28
255683,Roll for Adventure,1902,22,2647,28
286749,Hansa Teutonica: Big Box,1902,22,2647,28
315610,Massive Darkness 2: Hellscape,1902,22,2647,28
350316,Wayfarers of the South Tigris,1902,22,2647,28
354934,Legacy of Yu,1902,22,2647,28
365717,Clank!: Catacombs,1902,22,2647,28
361,Hare & Tortoise,1902,22,2807,27
23686,Gift Trap,1902,22,2807,27
34297,The Climbers,1902,22,2807,27
97903,Terror in Meeple City,1902,22,2807,27
144344,Rococo,1902,22,2807,27
148951,Tiny Epic Kingdoms,1902,22,2807,27
181687,The Pursuit of Happiness,1902,22,2807,27
243358,Space Park,1902,22,2807,27
255262,Agricola: All Creatures Big and Small – The Big Box,1902,22,2807,27
291962,Paper Dungeons: A Dungeon Scrawler Game,1902,22,2807,27
295374,Long Shot: The Dice Game,1902,22,2807,27
330592,Phantom Ink,1902,22,2807,27
338834,MicroMacro: Crime City – Full House,1902,22,2807,27
261114,Men at Work,1902,22,2967,26
137408,Amerigo,1902,22,3155,25
240196,Betrayal Legacy,1902,22,3155,25
301880,Raiders of Scythia,1902,22,3155,25
340325,Vagrantsong,1902,22,3155,25
2795,Car Wars,2090,21,231,110
5825,Paris Paris,2090,21,929,53
32901,Prawo Dżungli,2090,21,970,52
60316,Moon Leap,2090,21,1042,50
3597,Strat-O-Matic Hockey,2090,21,1074,49
42206,7 Ate 9,2090,21,1233,45
241266,Little Town,2090,21,1233,45
4286,A Game of Thrones Collectible Card Game,2090,21,1285,44
278554,Silver Bullet,2090,21,1285,44
46807,Infinite City,2090,21,1396,42
79073,Resident Evil Deck Building Game,2090,21,1431,41
3072,Necromunda,2090,21,1549,39
13122,Antiquity,2090,21,1549,39
119866,Wings of Glory: WW1 Rules and Accessories Pack,2090,21,1549,39
148641,Yōkaï no Mori,2090,21,1549,39
193083,Kribbeln,2090,21,1549,39
25794,Axis & Allies: War at Sea,2090,21,1615,38
90050,Eleminis,2090,21,1615,38
1491,Outpost,2090,21,1696,37
37836,"Julius Caesar: Caesar, Pompey, and the Roman Civil War",2090,21,1696,37
268504,Adventure Tactics: Domianne's Tower,2090,21,1696,37
287,Bazaar,2090,21,1782,36
89910,"Run, Fight, or Die!",2090,21,1782,36
197097,Four Against Darkness,2090,21,1782,36
6931,Katamino,2090,21,1867,35
52328,Malifaux,2090,21,1867,35
129731,DreadBall: The Futuristic Sports Game,2090,21,1867,35
130006,Mini Kubb,2090,21,1867,35
147537,Malifaux (Second Edition),2090,21,1867,35
342894,Mythic Mischief,2090,21,1867,35
352606,Naturopolis,2090,21,1867,35
5718,Cranium Cariboo,2090,21,1953,34
5749,Simon,2090,21,1953,34
6209,Mag·Blast (Second Edition),2090,21,1953,34
55705,Callisto: The Game,2090,21,1953,34
103132,Rapa Nui,2090,21,1953,34
141517,A Study in Emerald,2090,21,1953,34
142334,Sushi Dice,2090,21,1953,34
155322,Hearts of AttrAction,2090,21,1953,34
225244,Ticket to Ride: Germany,2090,21,1953,34
253759,Paint the Roses,2090,21,1953,34
338460,The Isle of Cats: Explore & Draw,2090,21,1953,34
223,Expedition,2090,21,2048,33
1545,Flowerpower,2090,21,2048,33
1608,Ambush!,2090,21,2048,33
2541,Cosmic Cows,2090,21,2048,33
10672,"Easy Come, Easy Go",2090,21,2048,33
90040,Pergamon,2090,21,2048,33
112102,Pantolino,2090,21,2048,33
132532,"Here, Fishy, Fishy!",2090,21,2048,33
156566,Lords of Xidit,2090,21,2048,33
237211,Valhalla,2090,21,2048,33
243435,Verflucht!,2090,21,2048,33
245200,Heckmeck Deluxe,2090,21,2048,33
270233,Heul doch! Mau Mau,2090,21,2048,33
283242,The Whatnot Cabinet,2090,21,2048,33
221,Ikusa,2090,21,2156,32
129492,Bee Alert,2090,21,2156,32
137988,Zombicide Season 2: Prison Outbreak,2090,21,2156,32
205867,Bohnanza: The Duel,2090,21,2156,32
117,Ta Yü,2090,21,2261,31
6541,Articulate!,2090,21,2261,31
17027,Sitting Ducks Gallery,2090,21,2261,31
19764,PÜNCT,2090,21,2261,31
34373,Tiki Topple,2090,21,2261,31
67823,Piou Piou,2090,21,2261,31
99437,Rumble in the House,2090,21,2261,31
118215,Würfelwurst,2090,21,2261,31
123129,We Didn't Playtest This: Legacies,2090,21,2261,31
171726,Project: ELITE,2090,21,2261,31
180564,Carcassonne: Star Wars,2090,21,2261,31
263155,One Key,2090,21,2261,31
286062,Haiclue,2090,21,2261,31
335764,"Unmatched: Battle of Legends, Volume Two",2090,21,2261,31
351540,Walkie Talkie,2090,21,2261,31
257,Kill Doctor Lucky,2090,21,2387,30
333,Waterworks,2090,21,2387,30
338,Bargain Hunter,2090,21,2387,30
891,Cranium,2090,21,2387,30
2371,Extra!,2090,21,2387,30
3685,Hammer of the Scots,2090,21,2387,30
8222,Spank the Monkey,2090,21,2387,30
54138,Imperial 2030,2090,21,2387,30
103814,Streams,2090,21,2387,30
155731,Tokaido Collector's Edition,2090,21,2387,30
159581,Maskmen,2090,21,2387,30
160409,Too Many Cinderellas,2090,21,2387,30
178613,Star Trek: Five-Year Mission,2090,21,2387,30
216439,Trash Pandas,2090,21,2387,30
277025,Vampire: The Masquerade – CHAPTERS,2090,21,2387,30
281658,Hats,2090,21,2387,30
299151,Deck of Wonders,2090,21,2387,30
321108,Riverside,2090,21,2387,30
7062,Smarty Party!,2090,21,2512,29
26990,Container,2090,21,2512,29
28620,Phoenicia,2090,21,2512,29
29937,König von Siam,2090,21,2512,29
30957,Tribune: Primus Inter Pares,2090,21,2512,29
31563,Middle-Earth Quest,2090,21,2512,29
32048,Bobbin' Bumblebee,2090,21,2512,29
54307,Chronicle,2090,21,2512,29
66188,Fresco,2090,21,2512,29
75358,Paris Connection,2090,21,2512,29
82168,Escape from the Aliens in Outer Space,2090,21,2512,29
127784,Suspend,2090,21,2512,29
137909,Bugs in the Kitchen,2090,21,2512,29
142271,Anomia: Party Edition,2090,21,2512,29
158243,Dragon Slayer,2090,21,2512,29
191231,Via Nebula,2090,21,2512,29
272682,Expedition to Newdale,2090,21,2512,29
276182,Dead Reckoning,2090,21,2512,29
287607,The Mind Extreme,2090,21,2512,29
314421,The Fuzzies,2090,21,2512,29
344258,That Time You Killed Me,2090,21,2512,29
6779,The Ark of the Covenant,2090,21,2647,28
12750,1860: Railways on the Isle of Wight,2090,21,2647,28
36946,Red November,2090,21,2647,28
39351,Automobile,2090,21,2647,28
43691,Delve: The Dice Game,2090,21,2647,28
65901,Age of Industry,2090,21,2647,28
123239,Wits & Wagers Party,2090,21,2647,28
160669,Town Center (Fourth Edition),2090,21,2647,28
175293,Trambahn,2090,21,2647,28
184491,Spaceteam,2090,21,2647,28
206803,Warsaw: City of Ruins,2090,21,2647,28
214491,Paku Paku,2090,21,2647,28
224272,Hellapagos,2090,21,2647,28
228411,Iron Curtain,2090,21,2647,28
232405,Western Legends,2090,21,2647,28
255674,Imhotep: The Duel,2090,21,2647,28
270971,Era: Medieval Age,2090,21,2647,28
282435,1882: Assiniboia,2090,21,2647,28
291859,Riftforce,2090,21,2647,28
293665,Ensemble,2090,21,2647,28
333055,Subastral,2090,21,2647,28
341919,Magic Mountain,2090,21,2647,28
1324,Café International: Das Kartenspiel,2090,21,2807,27
3093,Croak!,2090,21,2807,27
4637,Max,2090,21,2807,27
6481,Ada's Library,2090,21,2807,27
11231,Snorta!,2090,21,2807,27
26566,Homesteaders,2090,21,2807,27
80771,Dungeon Raiders,2090,21,2807,27
147370,Robot Turtles,2090,21,2807,27
147790,Buccaneer Bones,2090,21,2807,27
166158,Dark Tales,2090,21,2807,27
186659,Tiny Epic Galaxies: Deluxe Edition,2090,21,2807,27
213953,Pyramid Poker,2090,21,2807,27
224783,Vindication,2090,21,2807,27
295607,Canopy,2090,21,2807,27
352697,Resist!,2090,21,2807,27
10997,Boomtown,2090,21,2967,26
24827,Traders of Osaka,2090,21,2967,26
118497,Trick of the Rails,2090,21,2967,26
121041,Pluckin' Pairs,2090,21,2967,26
155708,Tiny Epic Defenders,2090,21,2967,26
163968,Elysium,2090,21,2967,26
172308,Broom Service,2090,21,2967,26
192834,Fight for Olympus,2090,21,2967,26
192860,Oceanos,2090,21,2967,26
205046,Capital Lux,2090,21,2967,26
222509,Lords of Hellas,2090,21,2967,26
230408,Monopoly Gamer,2090,21,2967,26
246200,Piepmatz,2090,21,2967,26
280453,Masters of Renaissance: Lorenzo il Magnifico – The Card Game,2090,21,2967,26
324914,Inside Job,2090,21,2967,26
336847,Tyrants of the Underdark: Board Game,2090,21,2967,26
340364,Machi Koro 2,2090,21,2967,26
217,A la carte,2090,21,3155,25
191572,Animals on Board,2090,21,3155,25
218603,Photosynthesis,2090,21,3155,25
284108,Pictures,2090,21,3155,25
305986,Sequoia,2090,21,3155,25
257674,Vampire: The Masquerade – Heritage,2090,21,3592,23
195162,Plague Inc.: The Board Game,2264,20,8,2619
6366,Dungeons & Dragons: The Fantasy Adventure Board Game,2264,20,244,107
50849,Le Boomb!,2264,20,434,79
174660,New York 1901,2264,20,434,79
154634,Yardmaster,2264,20,684,63
24947,The Spoils,2264,20,717,61
4229,Spellfire,2264,20,791,58
10502,Poker Dice,2264,20,840,56
7290,Dynasty League Baseball,2264,20,867,55
186567,Baseball Highlights: 2045 – Super Deluxe Edition,2264,20,1118,48
700,Battle Masters,2264,20,1233,45
1561,Clue Master Detective,2264,20,1233,45
22847,Connect6,2264,20,1285,44
30,Dark Tower,2264,20,1396,42
344341,SolForge Fusion,2264,20,1431,41
237,Wooden Ships & Iron Men,2264,20,1491,40
589,Wiz-War,2264,20,1491,40
200785,Legendary Inventors,2264,20,1491,40
3852,Star Trek Customizable Card Game,2264,20,1549,39
15712,Egyptian Ratscrew,2264,20,1549,39
379110,SETUP,2264,20,1549,39
798,Ace of Aces: Handy Rotary Series,2264,20,1615,38
2578,Phase 10 Dice,2264,20,1615,38
151835,Qwixx Card Game,2264,20,1615,38
13084,Volcano,2264,20,1696,37
37301,Decktet,2264,20,1696,37
8817,Call of Cthulhu: Collectible Card Game,2264,20,1782,36
14035,Piranha Pedro,2264,20,1782,36
40107,"Soviet Dawn: The Russian Civil War, 1918-1921",2264,20,1782,36
172235,Schrödinger's Cats,2264,20,1782,36
3818,Alias,2264,20,1867,35
214000,In the Year of the Dragon: 10th Anniversary,2264,20,1867,35
2238,PanzerBlitz,2264,20,1953,34
71074,Expedition: Northwest Passage,2264,20,1953,34
170416,Vast: The Crystal Caverns,2264,20,1953,34
269573,Dracarys Dice,2264,20,1953,34
71,Civilization,2264,20,2048,33
14038,Anachronism,2264,20,2048,33
63539,Lupus in Tabula,2264,20,2048,33
129091,Trainmaker,2264,20,2048,33
131904,Heart of Crown,2264,20,2048,33
166109,Meteor,2264,20,2048,33
170969,Gigamons,2264,20,2048,33
175755,The Lord of the Rings: Journey to Mordor,2264,20,2048,33
215371,CrossTalk,2264,20,2048,33
234931,Star Wars: Destiny – Two-Player Game,2264,20,2048,33
283135,Magic Maze on Mars,2264,20,2048,33
344697,"Warhammer 40,000: Kill Team",2264,20,2048,33
39534,Paper Safari,2264,20,2156,32
94483,Hoot Owl Hoot!,2264,20,2156,32
120269,Red White & Blue Racin': Stock Car Action Game,2264,20,2156,32
145633,Ascension: Apprentice Edition,2264,20,2156,32
156266,Apex Theropod Deck-Building Game,2264,20,2156,32
193867,1822: The Railways of Great Britain,2264,20,2156,32
248005,Ganymede,2264,20,2156,32
75,Falling,2264,20,2261,31
980,Al Cabohne,2264,20,2261,31
987,Kingmaker,2264,20,2261,31
1275,221B Baker Street: The Master Detective Game,2264,20,2261,31
1445,Canasta Caliente,2264,20,2261,31
2639,Panzer Leader: Game of Tactical Warfare on the Western Front,2264,20,2261,31
3737,Operation,2264,20,2261,31
7098,Monopoly: Deluxe Edition,2264,20,2261,31
13172,Kung Fu Fighting,2264,20,2261,31
101020,PAX,2264,20,2261,31
129459,Duel of Ages II,2264,20,2261,31
147305,Om Nom Nom,2264,20,2261,31
208024,The Reckoners,2264,20,2261,31
243538,Goblivion,2264,20,2261,31
258437,Bukiet,2264,20,2261,31
386,Pirateer,2264,20,2387,30
715,Escape from Colditz,2264,20,2387,30
939,Star Wars: The Queen's Gambit,2264,20,2387,30
3727,Carla Cat,2264,20,2387,30
12826,Tumblin' Monkeys,2264,20,2387,30
21389,Happy Families,2264,20,2387,30
24703,Heroscape Marvel: The Conflict Begins,2264,20,2387,30
27976,Heroscape Master Set: Swarm of the Marro,2264,20,2387,30
39872,Guess Who? Extra,2264,20,2387,30
96913,Lancaster,2264,20,2387,30
130592,Clue,2264,20,2387,30
136192,Dungeon Dice,2264,20,2387,30
161547,Timeline: Americana,2264,20,2387,30
161773,Little Cooperation,2264,20,2387,30
175861,Meow,2264,20,2387,30
183896,Firefly Fluxx,2264,20,2387,30
191071,Mino Dice,2264,20,2387,30
205420,Gooseberry,2264,20,2387,30
207242,Pentaquark,2264,20,2387,30
211364,Seize the Bean,2264,20,2387,30
224904,Sunset Over Water,2264,20,2387,30
225167,Human Punishment: Social Deduction 2.0,2264,20,2387,30
232353,Costume Party Detective,2264,20,2387,30
252153,Tang Garden,2264,20,2387,30
260316,Art Decko,2264,20,2387,30
269069,Pearls,2264,20,2387,30
269752,Noctiluca,2264,20,2387,30
295948,Aqualin,2264,20,2387,30
434,Yucata',2264,20,2512,29
1117,You're Bluffing!,2264,20,2512,29
1549,Password,2264,20,2512,29
4095,Star Munchkin,2264,20,2512,29
4934,Battling Tops,2264,20,2512,29
41493,Yamslam,2264,20,2512,29
41933,Arctic Scavengers,2264,20,2512,29
118705,Ghost Blitz 2,2264,20,2512,29
119506,Freedom: The Underground Railroad,2264,20,2512,29
129946,AttrAction,2264,20,2512,29
231824,Blank,2264,20,2512,29
233247,Civilization: A New Dawn,2264,20,2512,29
249821,Codenames: Harry Potter,2264,20,2512,29
264991,Par Odin,2264,20,2512,29
300327,The Castles of Tuscany,2264,20,2512,29
309862,Gudetama: The Tricky Egg Card Game,2264,20,2512,29
28,Illuminati,2264,20,2647,28
875,Roads & Boats,2264,20,2647,28
1829,Risk 2210 A.D.,2264,20,2647,28
2679,Mouse Trap,2264,20,2647,28
5588,Perfection,2264,20,2647,28
21441,Mykerinos,2264,20,2647,28
40760,Alea Iacta Est,2264,20,2647,28
65515,Nuns on the Run,2264,20,2647,28
119637,Zug um Zug: Deutschland,2264,20,2647,28
124052,Cinque Terre,2264,20,2647,28
144529,Theseus: The Dark Orbit,2264,20,2647,28
148532,Ghost Blitz: 5 to 12,2264,20,2647,28
148767,Brandon the Brave,2264,20,2647,28
185374,Loot N Run,2264,20,2647,28
218920,Valletta,2264,20,2647,28
240567,Chocolate Factory,2264,20,2647,28
245446,Nimble,2264,20,2647,28
246639,Patchwork Express,2264,20,2647,28
257733,Fine Sand,2264,20,2647,28
274638,Unmatched: Robin Hood vs. Bigfoot,2264,20,2647,28
318009,Dinosaur Island: Rawr 'n Write,2264,20,2647,28
331571,My Gold Mine,2264,20,2647,28
336755,King of Tokyo: Monster Box,2264,20,2647,28
337784,Number Drop,2264,20,2647,28
228,Lunch Money,2264,20,2807,27
424,1870: Railroading Across the Trans Mississippi from 1870,2264,20,2807,27
3728,Ker Plunk,2264,20,2807,27
5339,Monopoly Junior,2264,20,2807,27
41636,Abandon Ship,2264,20,2807,27
46396,Ubongo 3D,2264,20,2807,27
57925,Havana,2264,20,2807,27
80006,Mord im Arosa,2264,20,2807,27
116858,Noah,2264,20,2807,27
129614,Rondo,2264,20,2807,27
134150,Mini Curling Game,2264,20,2807,27
143075,Luchador! Mexican Wrestling Dice,2264,20,2807,27
153507,Terra,2264,20,2807,27
181325,Completto,2264,20,2807,27
195539,The Godfather: Corleone's Empire,2264,20,2807,27
200954,Fields of Green,2264,20,2807,27
218314,3 Secrets,2264,20,2807,27
244513,ICECOOL2,2264,20,2807,27
257732,Pax Transhumanity,2264,20,2807,27
269618,Crystallo,2264,20,2807,27
279254,Ecos: First Continent,2264,20,2807,27
132,Caesar & Cleopatra,2264,20,2967,26
163,Balderdash,2264,20,2967,26
1218,Junior Labyrinth,2264,20,2967,26
1459,Sharp Shooters,2264,20,2967,26
1544,Beyond Balderdash,2264,20,2967,26
5737,Domaine,2264,20,2967,26
20551,Shogun,2264,20,2967,26
88126,Time's Up! Family,2264,20,2967,26
147930,King & Assassins,2264,20,2967,26
154386,Medieval Academy,2264,20,2967,26
156858,Black Orchestra,2264,20,2967,26
184842,Catan Junior,2264,20,2967,26
202737,Are You Dumber Than a Box of Rocks?,2264,20,2967,26
230933,Merlin,2264,20,2967,26
247342,Village Pillage,2264,20,2967,26
252526,Pictomania (Second Edition),2264,20,2967,26
255924,Snowdonia: Deluxe Master Set,2264,20,2967,26
256680,Return to Dark Tower,2264,20,2967,26
270847,Set & Match,2264,20,2967,26
276498,Paris: La Cité de la Lumière,2264,20,2967,26
280789,Pandemic: Rapid Response,2264,20,2967,26
283317,The 7th Continent: Classic Edition,2264,20,2967,26
319966,The King Is Dead: Second Edition,2264,20,2967,26
326494,The Adventures of Robin Hood,2264,20,2967,26
371942,The White Castle,2264,20,2967,26
420,Rail Baron,2264,20,3155,25
10681,Apples to Apples Junior,2264,20,3155,25
39684,Merkator,2264,20,3155,25
50750,Belfort,2264,20,3155,25
70512,Luna,2264,20,3155,25
85250,The Dwarf King,2264,20,3155,25
128996,1775: Rebellion,2264,20,3155,25
163370,Carcassonne: Gold Rush,2264,20,3155,25
173064,Leaving Earth,2264,20,3155,25
174226,Arctic Scavengers: Base Game+HQ+Recon,2264,20,3155,25
178336,World's Fair 1893,2264,20,3155,25
179572,Dice City,2264,20,3155,25
190082,Whitehall Mystery,2264,20,3155,25
195043,Welcome Back to the Dungeon,2264,20,3155,25
225729,Arkham Noir: Case #1 – The Witch Cult Murders,2264,20,3155,25
230200,Overbooked,2264,20,3155,25
239840,Micropolis,2264,20,3155,25
250442,Crypt,2264,20,3155,25
258444,Gingerbread House,2264,20,3155,25
283393,Aquatica,2264,20,3155,25
295490,Dodo,2264,20,3155,25
300930,Schotten Totten 2,2264,20,3155,25
347137,Chronicles of Avel,2264,20,3155,25
50768,Ninjato,2264,20,3361,24
