rank_h_index,h_index,rank_g_index,g_index,bgg_user_name
3919,24,7679,33,chopin86
3919,24,7679,33,claudio212
3919,24,7679,33,emaverie
3919,24,7679,33,evandiesel
3919,24,7679,33,ezraar
3919,24,7679,33,f3_lix
3919,24,7679,33,fakir
3919,24,7679,33,flashaua
3919,24,7679,33,gladiatorgr
3919,24,7679,33,jpear
3919,24,7679,33,keguajardo
3919,24,7679,33,kjamma4
3919,24,7679,33,lauron the dark lady
3919,24,7679,33,lordrodd
3919,24,7679,33,mada_goose
3919,24,7679,33,molokov
3919,24,7679,33,nico d
3919,24,7679,33,paulie123
3919,24,7679,33,rafahc
3919,24,7679,33,reimius
3919,24,7679,33,riiin
3919,24,7679,33,rlnd
3919,24,7679,33,rodimusprime
3919,24,7679,33,rogergalf
3919,24,7679,33,shine42
3919,24,7679,33,smoothsmith
3919,24,7679,33,stevenwall
3919,24,7679,33,sware86
3919,24,7679,33,tacchan
3919,24,7679,33,theaaron
3919,24,7679,33,thebrewgeek
3919,24,7679,33,tms_
3919,24,7679,33,toverney
3919,24,7679,33,travbot
3919,24,7679,33,unreal_warrior
3919,24,7679,33,ursulus
3919,24,7679,33,viggo el carpato
3919,24,7679,33,zzapper0
3919,24,8351,32,alcofa
3919,24,8351,32,birdsong703
3919,24,8351,32,callomac
3919,24,8351,32,castelodaspecas
3919,24,8351,32,cowboy8
3919,24,8351,32,deserto_rosso
3919,24,8351,32,doczocker
3919,24,8351,32,donagh
3919,24,8351,32,dopey68
3919,24,8351,32,faso74it
3919,24,8351,32,fergallen
3919,24,8351,32,fiestar
3919,24,8351,32,fitzban
3919,24,8351,32,flux y fluxy
3919,24,8351,32,gpli_11
3919,24,8351,32,harbu
3919,24,8351,32,hoichiro
3919,24,8351,32,icalvinist
3919,24,8351,32,jefe8699
3919,24,8351,32,jorbgamer
3919,24,8351,32,ketzer0815
3919,24,8351,32,leebo33
3919,24,8351,32,meip78
3919,24,8351,32,nini la nicoise
3919,24,8351,32,peoblej
3919,24,8351,32,plirre
3919,24,8351,32,ragados
3919,24,8351,32,rvlieshout
3919,24,8351,32,sporatik
3919,24,8351,32,toadflax234
3919,24,8351,32,trevinsky
3919,24,8351,32,vedalikt
3919,24,8351,32,villepa
3919,24,8351,32,worshipsf
3919,24,8351,32,yorga
3919,24,8351,32,zoroastro
3919,24,9086,31,28green
3919,24,9086,31,airtimmith
3919,24,9086,31,ammo4280
3919,24,9086,31,augray
3919,24,9086,31,fililip
3919,24,9086,31,garycollins68
3919,24,9086,31,huppen
3919,24,9086,31,jay10100
3919,24,9086,31,jmpergar
3919,24,9086,31,jstearns78
3919,24,9086,31,keyyek
3919,24,9086,31,kvark
3919,24,9086,31,majagua
3919,24,9086,31,mark363
3919,24,9086,31,moakm
3919,24,9086,31,olsonjj25
3919,24,9086,31,palladinus
3919,24,9086,31,piratefarmers
3919,24,9086,31,pultrak
3919,24,9086,31,vagos
3919,24,9086,31,volt26
3919,24,9086,31,wavert
3919,24,9086,31,zoids
3919,24,9910,30,alemas81
3919,24,9910,30,arcanearchery
3919,24,9910,30,arielle
3919,24,9910,30,calbond
3919,24,9910,30,eddavison
3919,24,9910,30,frozenhohos
3919,24,9910,30,legomancer
3919,24,9910,30,milenaguberinic
3919,24,9910,30,mtgstretchy
3919,24,9910,30,synistar
3919,24,9910,30,teuf
3919,24,9910,30,thewheel
3919,24,9910,30,toedash
3919,24,9910,30,wispwalker
3919,24,10868,29,altair79
3919,24,10868,29,antilla
3919,24,10868,29,bartek_astronauta
3919,24,10868,29,hamstertheone
3919,24,10868,29,rhombitruncated
3919,24,10868,29,sidersdd
3919,24,11831,28,5ergion
3919,24,11831,28,ehrensbay
3919,24,11831,28,phasola
3919,24,14030,26,phileb
3919,24,14030,26,stuffymcgee
3919,24,15326,25,wrthorns
4642,23,85,109,airjudden
4642,23,106,104,cartu1
4642,23,113,102,bluecloud
4642,23,242,86,traemyn
4642,23,340,78,clowntable
4642,23,361,77,iago71
4642,23,390,76,ianniesimo
4642,23,413,75,piotrsmu
4642,23,438,74,forpro75
4642,23,493,72,hackfin
4642,23,522,71,herlius
4642,23,559,70,mulrah
4642,23,589,69,djsquamo
4642,23,652,67,jcd2001es
4642,23,652,67,robul
4642,23,696,66,prismattic
4642,23,696,66,yroeht
4642,23,741,65,mentat1231
4642,23,741,65,sbgrad
4642,23,787,64,legothos
4642,23,787,64,meltorefas
4642,23,843,63,facsantos
4642,23,1034,60,1nf1n1ty
4642,23,1034,60,lieds0127
4642,23,1034,60,stratagon
4642,23,1034,60,theotherring
4642,23,1109,59,dralius
4642,23,1109,59,heinrichsteven
4642,23,1109,59,theslex
4642,23,1109,59,vins
4642,23,1202,58,crynus
4642,23,1202,58,jonchvic
4642,23,1276,57,ingo_76
4642,23,1276,57,pjlawall
4642,23,1362,56,jkopena
4642,23,1362,56,vir3ns
4642,23,1362,56,wkufan89
4642,23,1459,55,antonick
4642,23,1459,55,entranced
4642,23,1459,55,fiveguysgames
4642,23,1459,55,jockib
4642,23,1459,55,zumby65
4642,23,1568,54,dlthorpe
4642,23,1568,54,stmelvin
4642,23,1674,53,dkossak
4642,23,1674,53,fabregus
4642,23,1674,53,ilsver
4642,23,1674,53,nerotora
4642,23,1674,53,sinairadical
4642,23,1674,53,untergeher
4642,23,1674,53,zuxi
4642,23,1792,52,erwinlau
4642,23,1792,52,thebof
4642,23,1906,51,alkis21
4642,23,1906,51,basti aus hamburg
4642,23,1906,51,bioiris
4642,23,1906,51,dekkoy1
4642,23,1906,51,koby_shachar
4642,23,1906,51,life_of_pi
4642,23,1906,51,radynski
4642,23,2053,50,billy_baroo
4642,23,2053,50,sandals
4642,23,2053,50,stephenv
4642,23,2053,50,tikyjo
4642,23,2053,50,tttokki
4642,23,2204,49,grimmthething
4642,23,2204,49,trainmaster027
4642,23,2351,48,aliiii616
4642,23,2351,48,chaz donnell
4642,23,2351,48,jenjo59
4642,23,2351,48,luedsthegreat
4642,23,2351,48,mrblissful
4642,23,2351,48,oskarhj
4642,23,2351,48,touko
4642,23,2555,47,berrythebear
4642,23,2555,47,earache
4642,23,2555,47,feeleye
4642,23,2555,47,hrdkor
4642,23,2555,47,jessew
4642,23,2555,47,malshadow
4642,23,2555,47,neophyte
4642,23,2758,46,ad79
4642,23,2758,46,admiralacf
4642,23,2758,46,aroach88
4642,23,2758,46,drejm
4642,23,2758,46,havox
4642,23,2758,46,kayma
4642,23,2758,46,sanguinius05
4642,23,2758,46,socnart
4642,23,2758,46,trainmanjeremy
4642,23,2758,46,tvdinner
4642,23,2758,46,vradipous1
4642,23,2758,46,zeedox
4642,23,2969,45,bigbadelectriccow
4642,23,2969,45,bobmaysjr
4642,23,2969,45,cobbz20
4642,23,2969,45,davecharlson
4642,23,2969,45,jmaag
4642,23,2969,45,jmasur
4642,23,2969,45,k_i_t
4642,23,2969,45,misterbond
4642,23,2969,45,mpj1
4642,23,2969,45,nicosugata
4642,23,2969,45,raiyfe
4642,23,2969,45,rasmuse
4642,23,2969,45,roxar13
4642,23,2969,45,sheison
4642,23,2969,45,tirips
4642,23,3216,44,binaryphile
4642,23,3216,44,bonjour374
4642,23,3216,44,crabstix110
4642,23,3216,44,csoren
4642,23,3216,44,cwlvyn
4642,23,3216,44,extazyyvl
4642,23,3216,44,happiness7474
4642,23,3216,44,jeremy6801
4642,23,3216,44,lukasz 81
4642,23,3216,44,mikepmosh
4642,23,3216,44,missu
4642,23,3216,44,mizerak
4642,23,3216,44,themjolnir
4642,23,3216,44,yudas
4642,23,3514,43,bkelley57069
4642,23,3514,43,eyelost
4642,23,3514,43,fumok
4642,23,3514,43,gertat
4642,23,3514,43,jeffyl99
4642,23,3514,43,jjrbedford
4642,23,3514,43,jtimmerman
4642,23,3514,43,kvothe_the_bloodless
4642,23,3514,43,lexjudex
4642,23,3514,43,maikelputman
4642,23,3514,43,redblacksfan
4642,23,3514,43,shepps36
4642,23,3514,43,taibi
4642,23,3514,43,tv3148
4642,23,3514,43,w2lliam
4642,23,3514,43,wayne schulatz
4642,23,3815,42,beatsmd
4642,23,3815,42,boufalaxx
4642,23,3815,42,bruceredbeard
4642,23,3815,42,davidcoleman
4642,23,3815,42,dedlius
4642,23,3815,42,elida
4642,23,3815,42,enroamer
4642,23,3815,42,griffinritmire
4642,23,3815,42,jugiter
4642,23,3815,42,kartafilos
4642,23,3815,42,lumberjacques
4642,23,3815,42,maeglor
4642,23,3815,42,miriku
4642,23,3815,42,mondauge
4642,23,3815,42,netslummer
4642,23,3815,42,orsino71
4642,23,3815,42,pedrofunke
4642,23,3815,42,regex
4642,23,3815,42,rollon_stonecrusher
4642,23,3815,42,serhiious
4642,23,3815,42,skoobadooba
4642,23,3815,42,stannis the king
4642,23,3815,42,titich
4642,23,3815,42,tjshields
4642,23,3815,42,tobywan
4642,23,4092,41,asgersg
4642,23,4092,41,bambam75
4642,23,4092,41,breakaway
4642,23,4092,41,brutaldolphin79
4642,23,4092,41,bwonson
4642,23,4092,41,dkeisen
4642,23,4092,41,dmcallahan
4642,23,4092,41,dracopl
4642,23,4092,41,droberts441
4642,23,4092,41,dsutherland
4642,23,4092,41,finlos7
4642,23,4092,41,gomez
4642,23,4092,41,grey pilgrim
4642,23,4092,41,haekle
4642,23,4092,41,healthygamingnetwork
4642,23,4092,41,iolabe
4642,23,4092,41,jungleboy24
4642,23,4092,41,kostas
4642,23,4092,41,ldd23
4642,23,4092,41,lorenzano94
4642,23,4092,41,manwaring
4642,23,4092,41,mokthepok
4642,23,4092,41,notkilgoretrout
4642,23,4092,41,oldestmanonmyspace
4642,23,4092,41,petersjs
4642,23,4092,41,presh
4642,23,4092,41,prideone
4642,23,4092,41,rebeccaz
4642,23,4092,41,reixou
4642,23,4092,41,rubenazarja
4642,23,4092,41,shahadmandee
4642,23,4092,41,slimy850917
4642,23,4092,41,stwebb
4642,23,4092,41,superjuanmarin
4642,23,4092,41,usagi-san
4642,23,4426,40,_kael_
4642,23,4426,40,adria
4642,23,4426,40,alaena
4642,23,4426,40,ancientvirus
4642,23,4426,40,angeral
4642,23,4426,40,bigft64
4642,23,4426,40,braldar
4642,23,4426,40,cheelara1
4642,23,4426,40,crucius
4642,23,4426,40,daniel58693
4642,23,4426,40,darkranger1
4642,23,4426,40,gabriel_szala
4642,23,4426,40,gameguru
4642,23,4426,40,gtburns
4642,23,4426,40,jdw734
4642,23,4426,40,jholub
4642,23,4426,40,jtremblay
4642,23,4426,40,julianoberholzer
4642,23,4426,40,karujin
4642,23,4426,40,lastalchemist
4642,23,4426,40,lifeworthrisk1
4642,23,4426,40,m4p3t
4642,23,4426,40,mngol
4642,23,4426,40,oldster
4642,23,4426,40,pete5315
4642,23,4426,40,rllort
4642,23,4426,40,svatje
4642,23,4426,40,thackerrst
4642,23,4426,40,theflahooler
4642,23,4426,40,titomexicano
4642,23,4426,40,wirsing
4642,23,4426,40,zakalwe_zwakh
4642,23,4782,39,airom
4642,23,4782,39,arian
4642,23,4782,39,attika
4642,23,4782,39,bolleke702
4642,23,4782,39,capalwest
4642,23,4782,39,craig_h
4642,23,4782,39,crygen
4642,23,4782,39,deskey
4642,23,4782,39,dirkiedick
4642,23,4782,39,dogzard
4642,23,4782,39,dooddtask
4642,23,4782,39,dpurple
4642,23,4782,39,fortiche
4642,23,4782,39,frank hamrick
4642,23,4782,39,galore
4642,23,4782,39,jarredscott78
4642,23,4782,39,jj sino
4642,23,4782,39,joelcfc25
4642,23,4782,39,kermit450
4642,23,4782,39,lone ranger
4642,23,4782,39,mrkvm
4642,23,4782,39,nchampou
4642,23,4782,39,netarc
4642,23,4782,39,nicosca
4642,23,4782,39,nrgray555
4642,23,4782,39,oleg_
4642,23,4782,39,richielcfcrich
4642,23,4782,39,robocik
4642,23,4782,39,ryousuke
4642,23,4782,39,scayra
4642,23,4782,39,stavroguin
4642,23,4782,39,table43
4642,23,4782,39,thep
4642,23,4782,39,thoryana
4642,23,4782,39,tustus
4642,23,4782,39,xaviml
4642,23,5150,38,aetwitch
4642,23,5150,38,agreen53
4642,23,5150,38,blazcowicz
4642,23,5150,38,chandlerwp
4642,23,5150,38,dettigfan222
4642,23,5150,38,di2g10
4642,23,5150,38,dilli
4642,23,5150,38,dlb2
4642,23,5150,38,fractaloon
4642,23,5150,38,fsu120
4642,23,5150,38,greatsage
4642,23,5150,38,heccubus
4642,23,5150,38,icampo35
4642,23,5150,38,icypunk
4642,23,5150,38,isamoor
4642,23,5150,38,jaqjacek
4642,23,5150,38,jdam
4642,23,5150,38,jdanish
4642,23,5150,38,jdehart1
4642,23,5150,38,jkayati
4642,23,5150,38,johan
4642,23,5150,38,jonatanmartin87
4642,23,5150,38,jygro
4642,23,5150,38,kalevala22
4642,23,5150,38,kiekebanus
4642,23,5150,38,kjeldjensen
4642,23,5150,38,kosina
4642,23,5150,38,krisdb
4642,23,5150,38,lemonpips
4642,23,5150,38,n2xu
4642,23,5150,38,nomax33
4642,23,5150,38,ogermino
4642,23,5150,38,phanthomus
4642,23,5150,38,polcatpaul
4642,23,5150,38,praetoriam
4642,23,5150,38,prattsicle
4642,23,5150,38,richluedeke
4642,23,5150,38,rickfrank
4642,23,5150,38,robwinter
4642,23,5150,38,sazzollini
4642,23,5150,38,shoye
4642,23,5150,38,smallsqueezel
4642,23,5150,38,solid snake
4642,23,5150,38,stargazer1x
4642,23,5150,38,stu holttum
4642,23,5150,38,tariff
4642,23,5150,38,the doctor
4642,23,5150,38,theredmeeple
4642,23,5150,38,uufcc
4642,23,5150,38,vaheek
4642,23,5150,38,vlan
4642,23,5150,38,wilbertkies
4642,23,5150,38,zordok
4642,23,5624,37,7isprime
4642,23,5624,37,_beemo
4642,23,5624,37,acidutzu
4642,23,5624,37,amadeus_99
4642,23,5624,37,boolboolbool
4642,23,5624,37,cogliostro
4642,23,5624,37,daegil
4642,23,5624,37,dlc_1532
4642,23,5624,37,dml23
4642,23,5624,37,dwiggy444
4642,23,5624,37,evanw5
4642,23,5624,37,fernbymob
4642,23,5624,37,gamerdan
4642,23,5624,37,georgeop
4642,23,5624,37,gudix
4642,23,5624,37,ikky
4642,23,5624,37,ilikegames
4642,23,5624,37,joshtogo
4642,23,5624,37,juanejaen
4642,23,5624,37,karrde
4642,23,5624,37,khazaar
4642,23,5624,37,logus vile
4642,23,5624,37,losfp
4642,23,5624,37,magumba
4642,23,5624,37,mahkdaddy
4642,23,5624,37,makhpiya
4642,23,5624,37,marge2
4642,23,5624,37,mcjohnsons
4642,23,5624,37,mister allen
4642,23,5624,37,morthe77
4642,23,5624,37,mrc034
4642,23,5624,37,mrmadden
4642,23,5624,37,munihack75
4642,23,5624,37,neatbender
4642,23,5624,37,patches4
4642,23,5624,37,phreakyhamster
4642,23,5624,37,raptor777777
4642,23,5624,37,ravenholmwacht
4642,23,5624,37,romanenkoyevgenii
4642,23,5624,37,rowleyg
4642,23,5624,37,sakra74
4642,23,5624,37,sroney
4642,23,5624,37,tjtommytj
4642,23,5624,37,tobias_sweden
4642,23,5624,37,toomanymouths
4642,23,5624,37,turbon00b
4642,23,5624,37,typpo
4642,23,5624,37,wendze
4642,23,5624,37,westwardhough
4642,23,5624,37,yearofglad
4642,23,5624,37,zaboobadidoo
4642,23,5624,37,ze_dutch_kiwi
4642,23,6063,36,7koliberek9
4642,23,6063,36,aetherdave
4642,23,6063,36,barci
4642,23,6063,36,biczownik
4642,23,6063,36,braimbault
4642,23,6063,36,brendan126
4642,23,6063,36,bretthart
4642,23,6063,36,cferejohn
4642,23,6063,36,cinenerd
4642,23,6063,36,danieltche
4642,23,6063,36,darthservo
4642,23,6063,36,ddoyen
4642,23,6063,36,deschamp86
4642,23,6063,36,dodb66
4642,23,6063,36,domhiob
4642,23,6063,36,dtusar
4642,23,6063,36,duggo42
4642,23,6063,36,eastwoodk
4642,23,6063,36,emperormatt
4642,23,6063,36,engda59
4642,23,6063,36,eskravitz
4642,23,6063,36,gabiana
4642,23,6063,36,greyshrike
4642,23,6063,36,hafla
4642,23,6063,36,iamohcy
4642,23,6063,36,jabberw0ck
4642,23,6063,36,joroalmi
4642,23,6063,36,joustra
4642,23,6063,36,jpact
4642,23,6063,36,keegrepus
4642,23,6063,36,kentonwhite
4642,23,6063,36,kirklandsigs
4642,23,6063,36,lhortelio
4642,23,6063,36,lord pooperson
4642,23,6063,36,lrpiarowski
4642,23,6063,36,maciek79
4642,23,6063,36,mentatgamer
4642,23,6063,36,millsyboy
4642,23,6063,36,mintylish
4642,23,6063,36,mrsjay
4642,23,6063,36,odysseus3001
4642,23,6063,36,peter krog
4642,23,6063,36,phuntom
4642,23,6063,36,rappe28
4642,23,6063,36,rbyelick
4642,23,6063,36,roaringpossum
4642,23,6063,36,robmcwiz
4642,23,6063,36,rocketkiwi
4642,23,6063,36,sadistiko
4642,23,6063,36,saggyhead
4642,23,6063,36,saintdave22
4642,23,6063,36,sirmark
4642,23,6063,36,sirmartin
4642,23,6063,36,snikla
4642,23,6063,36,susi101
4642,23,6063,36,szaszat20
4642,23,6063,36,tcollett
4642,23,6063,36,ted11
4642,23,6063,36,thoia
4642,23,6063,36,towpowyeah
4642,23,6063,36,urbanus
4642,23,6063,36,vdwoord
4642,23,6063,36,zelurs
4642,23,6063,36,zoula
4642,23,6063,36,zwanson
4642,23,6573,35,ahab2001
4642,23,6573,35,amyandpeteb
4642,23,6573,35,antrax75
4642,23,6573,35,ardrummo
4642,23,6573,35,baca
4642,23,6573,35,beerdragon
4642,23,6573,35,bliming1969
4642,23,6573,35,bootlover
4642,23,6573,35,bungjon
4642,23,6573,35,caronthefiend
4642,23,6573,35,cartas
4642,23,6573,35,chifanpoe
4642,23,6573,35,cold blue
4642,23,6573,35,cosmo145
4642,23,6573,35,dagabeus
4642,23,6573,35,davekitcat
4642,23,6573,35,dbthespian
4642,23,6573,35,dial1257
4642,23,6573,35,donatovt
4642,23,6573,35,edelen
4642,23,6573,35,elschmear
4642,23,6573,35,evalien
4642,23,6573,35,evana
4642,23,6573,35,exitthewizard
4642,23,6573,35,fcorsaro
4642,23,6573,35,flope
4642,23,6573,35,froeschli
4642,23,6573,35,gilead
4642,23,6573,35,goldeneyeonline
4642,23,6573,35,grind
4642,23,6573,35,guippy
4642,23,6573,35,gurpigurlie
4642,23,6573,35,hermanroozen
4642,23,6573,35,humanbackpack
4642,23,6573,35,jakoseto
4642,23,6573,35,jgalarneau
4642,23,6573,35,joshuafrueh
4642,23,6573,35,jostrand
4642,23,6573,35,juanmi7777
4642,23,6573,35,kiko
4642,23,6573,35,leponeyfromhell
4642,23,6573,35,luisventura
4642,23,6573,35,madhobbit
4642,23,6573,35,mankoslaw
4642,23,6573,35,maxim plusov
4642,23,6573,35,mbrwr
4642,23,6573,35,megaloman2
4642,23,6573,35,mercucio8
4642,23,6573,35,mwb66
4642,23,6573,35,nasa1n
4642,23,6573,35,nasal demon
4642,23,6573,35,nissi
4642,23,6573,35,pakito94
4642,23,6573,35,perezabad
4642,23,6573,35,petri
4642,23,6573,35,picosckt
4642,23,6573,35,pietek
4642,23,6573,35,ploopakete
4642,23,6573,35,poisonguy
4642,23,6573,35,rangerx
4642,23,6573,35,ranva
4642,23,6573,35,red wine pie
4642,23,6573,35,s3rvant
4642,23,6573,35,sarsi
4642,23,6573,35,sebbo6
4642,23,6573,35,shmulinis
4642,23,6573,35,sin_trader
4642,23,6573,35,stoerenfried
4642,23,6573,35,supreme_h0sehead
4642,23,6573,35,tedw
4642,23,6573,35,the edge
4642,23,6573,35,trilb
4642,23,6573,35,vacabck
4642,23,6573,35,vernad
4642,23,6573,35,whish
4642,23,6573,35,yanix
4642,23,7100,34,almostel
4642,23,7100,34,applefiend
4642,23,7100,34,argentetbury
4642,23,7100,34,asmund1709
4642,23,7100,34,awoody
4642,23,7100,34,canadarocks
4642,23,7100,34,counterclockwise
4642,23,7100,34,crapuleux
4642,23,7100,34,csabull
4642,23,7100,34,daved23
4642,23,7100,34,degaulle
4642,23,7100,34,diggidydiggidy
4642,23,7100,34,doktorloza
4642,23,7100,34,doomed_destiny
4642,23,7100,34,enricodandolo
4642,23,7100,34,fromeea
4642,23,7100,34,fzerorubigd
4642,23,7100,34,gaanger
4642,23,7100,34,ghost_dancer
4642,23,7100,34,gray81
4642,23,7100,34,grendelsbayne
4642,23,7100,34,hunterdk
4642,23,7100,34,j0_0
4642,23,7100,34,jas0
4642,23,7100,34,javitowildchild
4642,23,7100,34,jejo
4642,23,7100,34,jemjaime
4642,23,7100,34,joetweber
4642,23,7100,34,juegoego
4642,23,7100,34,kelkel2376
4642,23,7100,34,kermit5150
4642,23,7100,34,kingkill33
4642,23,7100,34,lancefriday945
4642,23,7100,34,leidensgenosse
4642,23,7100,34,m0ki
4642,23,7100,34,master_tactician
4642,23,7100,34,miniguerrilla
4642,23,7100,34,mkolac
4642,23,7100,34,mrsprite
4642,23,7100,34,mudville9
4642,23,7100,34,mysongska
4642,23,7100,34,nischtewird
4642,23,7100,34,phoenixsf2
4642,23,7100,34,probbi
4642,23,7100,34,rjstreet
4642,23,7100,34,sciurus
4642,23,7100,34,shoemoney
4642,23,7100,34,sjairshark
4642,23,7100,34,smmdarkpower
4642,23,7100,34,steeledragon
4642,23,7100,34,talekliaran
4642,23,7100,34,tasuki49
4642,23,7100,34,titaniumator
4642,23,7100,34,vasher
4642,23,7100,34,ydnad
4642,23,7100,34,zach5501
4642,23,7100,34,zomps
4642,23,7100,34,zuzusdad
4642,23,7679,33,4ntonio
4642,23,7679,33,ainigmatikos
4642,23,7679,33,alfman
4642,23,7679,33,andyszy
4642,23,7679,33,artfuldodge2
4642,23,7679,33,atotalnutt
4642,23,7679,33,barto85
4642,23,7679,33,batnick
4642,23,7679,33,blazejk
4642,23,7679,33,chitownsox
4642,23,7679,33,diegosalerno
4642,23,7679,33,docker37
4642,23,7679,33,eferreira
4642,23,7679,33,ekloff
4642,23,7679,33,emiljj
4642,23,7679,33,eschy12
4642,23,7679,33,eyron161
4642,23,7679,33,falkar
4642,23,7679,33,falke74
4642,23,7679,33,fiomtec
4642,23,7679,33,forza_sge75
4642,23,7679,33,gaius
4642,23,7679,33,get earthworm
4642,23,7679,33,gugui
4642,23,7679,33,hauwech
4642,23,7679,33,huckmant
4642,23,7679,33,ielmie
4642,23,7679,33,jacsto
4642,23,7679,33,jaykay97
4642,23,7679,33,jaystay
4642,23,7679,33,johnweldy
4642,23,7679,33,jond
4642,23,7679,33,kleman
4642,23,7679,33,kotierw
4642,23,7679,33,kravian
4642,23,7679,33,legioxix
4642,23,7679,33,libreria_atuin
4642,23,7679,33,lilyen
4642,23,7679,33,misses peacock
4642,23,7679,33,mrshep
4642,23,7679,33,mystojjt
4642,23,7679,33,nomosk
4642,23,7679,33,omertron
4642,23,7679,33,pedorido
4642,23,7679,33,petroman247
4642,23,7679,33,plainscape
4642,23,7679,33,pstrid
4642,23,7679,33,quartex
4642,23,7679,33,rayk7887
4642,23,7679,33,reedjgc
4642,23,7679,33,rikthechief
4642,23,7679,33,rivo
4642,23,7679,33,rkaria4488
4642,23,7679,33,rolexih
4642,23,7679,33,romir
4642,23,7679,33,rugor
4642,23,7679,33,samnzed
4642,23,7679,33,senorjefe
4642,23,7679,33,skrum
4642,23,7679,33,spacephilosopher
4642,23,7679,33,stroumphmagik
4642,23,7679,33,teranex
4642,23,7679,33,tomlynch
4642,23,7679,33,vincento
4642,23,7679,33,vjbeam
4642,23,7679,33,worthdot
4642,23,7679,33,zanhammer
4642,23,8351,32,abruptdolphin
4642,23,8351,32,adri_corr
4642,23,8351,32,ajax
4642,23,8351,32,alex the pretty good
4642,23,8351,32,alexerh1977
4642,23,8351,32,alkaiser
4642,23,8351,32,amupoti
4642,23,8351,32,andsoerinsaid
4642,23,8351,32,antoinebertier
4642,23,8351,32,arthuriovan
4642,23,8351,32,atlasholy8
4642,23,8351,32,baaka
4642,23,8351,32,bodomchild81
4642,23,8351,32,bushchicken
4642,23,8351,32,cdnweapon
4642,23,8351,32,charleaux
4642,23,8351,32,clan perez
4642,23,8351,32,clydwich
4642,23,8351,32,crossa1
4642,23,8351,32,czrdup
4642,23,8351,32,deevieke
4642,23,8351,32,delia
4642,23,8351,32,devenc
4642,23,8351,32,dexter258
4642,23,8351,32,dimsumdad
4642,23,8351,32,dyannick
4642,23,8351,32,eliaskos
4642,23,8351,32,erpriest
4642,23,8351,32,fairleee
4642,23,8351,32,fibobs
4642,23,8351,32,fishpeddler
4642,23,8351,32,galus
4642,23,8351,32,gatthepekerd
4642,23,8351,32,goblin13knight
4642,23,8351,32,hardcore
4642,23,8351,32,hymie
4642,23,8351,32,imcarnochan
4642,23,8351,32,jericho lorz
4642,23,8351,32,jglw00d
4642,23,8351,32,jollypirate
4642,23,8351,32,josephyouren
4642,23,8351,32,jpseasia
4642,23,8351,32,judas54
4642,23,8351,32,karswell
4642,23,8351,32,kitos
4642,23,8351,32,kruland
4642,23,8351,32,labrhat22
4642,23,8351,32,lalanolina
4642,23,8351,32,legalbeagle14
4642,23,8351,32,lostweets
4642,23,8351,32,lumpy75
4642,23,8351,32,malabarista123
4642,23,8351,32,mattyfin1213
4642,23,8351,32,mike laserbeam
4642,23,8351,32,milkyjoe241
4642,23,8351,32,mokberlin
4642,23,8351,32,mr_minning
4642,23,8351,32,nilz99
4642,23,8351,32,paulyjones25
4642,23,8351,32,pdzoch
4642,23,8351,32,pepe potamo
4642,23,8351,32,peter1958
4642,23,8351,32,phragged
4642,23,8351,32,rolliereed
4642,23,8351,32,sava 73
4642,23,8351,32,seamuspt
4642,23,8351,32,sebtrott
4642,23,8351,32,silage
4642,23,8351,32,spizio
4642,23,8351,32,stretch625
4642,23,8351,32,strewth78
4642,23,8351,32,strings
4642,23,8351,32,teetuz
4642,23,8351,32,tomster
4642,23,8351,32,tssfulk
4642,23,8351,32,wewen
4642,23,8351,32,wightwulf
4642,23,8351,32,zorch
4642,23,8351,32,zwinx
4642,23,9086,31,antivelar
4642,23,9086,31,blackbert
4642,23,9086,31,cenealon
4642,23,9086,31,chee
4642,23,9086,31,chesterfester
4642,23,9086,31,d2kbears
4642,23,9086,31,daboboda
4642,23,9086,31,dolar76
4642,23,9086,31,drasher25
4642,23,9086,31,f1shm00
4642,23,9086,31,falcata
4642,23,9086,31,gamemanue
4642,23,9086,31,garth m
4642,23,9086,31,gregdarcy
4642,23,9086,31,haivic
4642,23,9086,31,jcsan7
4642,23,9086,31,johnlm
4642,23,9086,31,kaylex
4642,23,9086,31,keal89
4642,23,9086,31,killed by death
4642,23,9086,31,klarkinhistrep
4642,23,9086,31,kyledelgado1
4642,23,9086,31,mattmeg423
4642,23,9086,31,mogreece
4642,23,9086,31,mokoni
