rank,bgg_id,avg_rating,bayes_rating,num_ratings
818,258444,6.00000,5.87516,5
820,760,5.93333,5.86572,9
821,252929,5.92857,5.84626,7
822,105593,5.90000,5.80012,5
822,254018,5.90000,5.80012,5
824,62871,5.83333,5.76096,6
825,138788,5.84000,5.75511,5
826,131835,5.77222,5.72975,9
827,258,5.80000,5.72509,5
827,526,5.80000,5.72509,5
829,19526,5.76667,5.70877,6
830,34585,5.70833,5.68296,12
831,91,5.71571,5.67429,7
832,191925,5.70000,5.65006,5
833,267378,5.64000,5.60504,5
834,2952,5.60000,5.57503,5
835,25685,5.50000,5.50000,5
835,175324,5.50000,5.50000,6
835,194690,5.50000,5.50000,5
838,27710,5.45714,5.46537,7
839,172225,5.43500,5.43999,20
840,224272,5.40000,5.42497,5
841,2471,5.33333,5.35934,9
842,2452,5.33000,5.35425,10
843,553,5.10000,5.19988,5
844,181,5.10833,5.15603,12
845,204505,5.00000,5.10855,6
846,2223,5.02500,5.06974,16
847,2394,4.84000,5.00479,5
848,1502,4.80000,4.97478,5
849,2921,4.00000,4.37453,5
850,1258,4.00000,4.28807,7
851,1406,4.05000,4.22657,12
