bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,as,as_rank,ast,ast_rank,avk,avk_rank,awa,awa_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,diq,diq_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fj,fj_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gcr,gcr_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,hyw,hyw_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lmo,lmo_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,rm,rm_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,sat,sat_rank,sc,sc_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,ti,ti_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
178900,9962,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,60,,,,,,,48,26,,,,,,,1355,20,,,,,,,,,,,6506,16,,,,,,,,,,,,,,,,,528,31,,,,,,,,,,,,,,,,,,,,,,,219,9,,,,,,,,,,,36,30,,,,,,,,,,,,,,,,,162,55,170,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,46,,,,,,,,,,,,,,,,,,,,,,,,,356,18,,,,,,,,,,,,,423,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2398,9613,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,28,427,57,,,,,,,,,,,7772,12,3,34,169,53,,,,,,,29,50,,,,,497,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,87,200,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,52,,,,,,,,,,,,,,,,,,,,,,,,,59,45,,,,,,,,,,,,,236,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,49,,,,,,,,,,,,,,,,,,,,,23,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4192,9173,26,,,,,,,,,,,,,,,,,,,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,41,,,,,,,36,32,,,,,50,19,1032,25,,,,,,,17,16,,,4442,25,,,251,40,,,,,,,42,44,,,,,324,47,,,,,,,,,,,,,,,4,6,,,,,,,26,46,,,,,,,,,,,34,31,,,,,,,,,,,,,,,,,314,32,900,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,41,,,,,,,,,,,,,,,,,,,,,,,,,124,34,,,,,,,,,,,,,1253,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,36,,,,,,,,,,,,,,,,,,,,,,,,,,,35,25,,,,,,,,,,,,,,,,,,,,,5,10,,,,,,,,,,,73,64
2719,9073,27,,,,,,,,,,,87,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,98,,,,,,,8,70,,,,,16,38,588,43,,,,,,,,,,,6100,19,4,25,362,36,7,18,,,,,36,47,,,,,583,27,,,,,,,,,,,,,,,,,,,,,,,149,10,,,,,,,,,,,62,23,,,,,,,,,,,,,,,,,258,36,,,,,,,,,,,,,,,23,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,45,,,,,,,,,,,,,,,,,,,,,,,,,65,44,,,,,,,,,,,,,231,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,38,,,,,,,,,,,,,,,,,,,,,,,,,,,13,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332,23
18011,8503,28,6,6,,,,,,,,,46,21,,,,,,,,,,,,,,,,,,,,,,,4,6,,,,,,,64,3,,,,,,,,,17,32,,,,,10,3,59,23,,,,,,,303,68,,,,,,,,,,,3409,30,4,26,900,20,9,16,5,16,,,9,102,,,,,281,53,,,,,,,,,,,,,,,,,,,,,,,39,35,73,4,,,9,16,,,,,26,36,,,,,,,27,15,,,,,,,,,92,72,776,17,,,,,,,,,15,3,,,76,12,,,,,,,,,19,3,,,2,24,,,,,,,,,5,2,,,,,,,24,4,,,,,23,7,,,,,,,,,,,,,52,65,3,17,17,29,,,,,,,,,,,,,,,,,,,,,188,28,,,,,403,13,,,,,,,909,18,,,,,,,,,,,,,,,,,8,9,8,4,15,21,,,,,,,,,,,,,43,39,,,,,13,5,,,,,,,,,,,,,,,63,21,,,,,35,26,,,7,2,,,,,97,12,,,,,,,,,,,19,2,,,,,,,,,,,291,24
2392,8496,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,39,,,,,,,104,17,,,,,,,764,31,,,,,,,31,13,,,4694,23,,,225,46,,,10,8,180,9,56,33,,,,,784,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,28,,,,,,,,,,,,,,,,,293,33,282,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,25,,,52,14,,,,,,,,,,,,,,,,,,,,,345,19,,,,,88,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,17,,,,,,,24,15,,,,,87,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,45
26952,8215,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,353,,,,,,,,,,,2333,46,7,18,,,30,7,,,,,,,,,,,92,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3543,3,,,,,,,,,,,,,1914,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,77
2386,7958,31,,,,,,,,,,,59,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,33,,,,,,,43,28,,,,,22,30,234,79,,,,,,,,,,,2947,32,4,22,1849,8,,,,,,,71,31,,,,,467,35,,,,,,,,,,,,,,,,,,,,,,,57,27,,,,,,,,,,,42,27,8,11,,,,,,,,,,,,,,,194,45,,,,,,,,,,,,,,,24,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,10,82,10,,,,,,,,,,,,,,,,,,,,,181,29,,,,,116,32,,,,,,,125,57,,,,,,,,,,,,,,,,,,,,,14,22,,,,,,,,,,,,,455,3,,,,,,,,,,,,,18,14,,,,,,,,,,,,,32,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,884,13
50381,7771,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,46,779,29,,,,,,,,,,,5359,22,,,438,33,,,,,21,19,94,29,,,,,218,67,,,,,,,,,,,,,,,,,,,,,,,74,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485,21,64,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,7557,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,20,16,,,,,,,,,,,,,,,27,20,,,,,,,90,20,,,4,8,20,31,899,26,,,,,,,31,12,,,2333,45,8,12,379,35,,,,,,,195,15,,,,,513,32,,,,,,,,,,,,,,,,,,,,,,,32,41,,,,,,,,,,,114,14,,,,,,,,,,,,,,,,,454,23,442,23,,,,,,,,,,,,,67,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,20,18,3,41,19,,,,,,,,,,,,,,,,,,,,,207,26,,,,,165,22,,,,,,,565,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,24,,,,,,,,,,,,,,,,,,,,,17,34,,,,,3,57,,,,,,,,,8,30,,,,,,,,,,,,,,,,,,,,,,,476,21
6819,7456,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,27,4089,2,,,,,,,,,,,1513,68,1,50,112,66,,,,,,,41,45,,,,,288,52,,,,,,,,,,,,,,,,,,,,,,,28,45,,,,,,,,,,,,,,,,,,,,,,,,,4,5,,,176,51,145,47,,,,,,,,,,,,,25,37,,,,,,,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,,,,,41,71,,,14,33,,,,,,,,,,,,,,,,,,,,,557,13,,,,,21,61,,,,,,,137,54,,,,,,,,,,,,,,,,,,,,,25,13,,,,,,,,,,,,,53,35,,,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,54
2952,7396,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,9,,,,,,,,,,,,,66,13,808,28,,,,,,,,,,,3721,28,3,36,619,28,,,10,9,,,210,14,,,,,884,20,,,,,,,,,,,,,,,,,,,,,,,17,49,,,,,,,,,,,,,,,,,,,12,17,,,,,,,6,8,315,31,22,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,33,,,55,13,,,,,,,,,,,,,,,,,,,,,,,,,,,77,40,,,,,,,133,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,9,,,,,,,,,,,,,,,,,,,,,20,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39856,6546,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,9,,,,,,,,,,,,,,,31,18,,,,,,,98,19,,,,,20,33,569,46,,,,,,,,,,,1607,62,,,1323,13,,,,,,,49,38,,,,,426,40,,,,,,,,,,,,,,,,,,,,,,,59,26,,,,,,,,,,,55,24,,,,,,,,,,,,,,,,,824,10,,,,,,,,,,,,,,,19,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,41,,,,,,,,,,,,,,,,,,,,,174,30,,,,,257,17,,,,,,,668,23,,,,,,,,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,32,,,,,62,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,37
2785,5709,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,2,,,,,,,,,,,,,12,50,241,75,,,,,,,,,,,638,131,14,6,2378,6,,,29,2,,,22,62,,,,,678,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,46,,,,,,,,,,,,,,,,,704,14,49,75,,,,,,,,,,,,,,,,,,,,,5,7,,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653,11,,,,,,,,,,,,,,,,,,,,,5,1,,,56,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,,,,,,,,,,,,,,,61,74
2399,5685,38,,,,,,,,,,,54,20,,,,,,,,,,,,,20,4,,,,,,,,,,,10,21,,,,,,,,,6,5,,,,,54,8,,,,,,,40,30,,,,,,,229,83,,,,,,,18,15,,,2074,56,4,23,599,29,,,,,25,17,26,55,,,,,233,61,,,,,,,,,,,,,,,,,,,,,,,44,31,,,,,,,,,,,62,22,,,,,,,,,,,,,,,,,469,22,136,50,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,50,,,,,,,,,,,4,7,,,,,,,,,,,,,110,37,,,,,159,23,,,,,29,12,724,21,,,,,,,,,,,,,,,,,,,1,6,22,14,,,,,,,,,,,,,47,37,,,,,,,,,,,,,,,,,,,,,91,15,,,,,31,28,,,,,,,,,65,15,,,,,,,,,,,,,,,,,,,,,,,211,33
2921,5654,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,77,,,,,,,,,,,,,,,436,55,,,,,,,,,,,3562,29,,,,,,,,,,,,,,,,,200,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139,12,,,,,,,,,,,,,50,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,5589,40,,,,,,,,,,,13,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,27,,,,,,,11,58,,,,,79,12,562,47,,,,,,,,,,,2942,33,1,48,216,48,,,6,14,99,12,43,42,,,,,421,41,,,,,,,,,,,,,,,,,,,,,,,83,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,85,,,,,,,,,,,,,,,11,77,,,,,,,,,,,,,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710,9,,,11,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,58,,,,,,,,,,,,,,,,,,,,,11,24,,,,,,,,,,,,,39,42,,,,,,,,,,,,,,,,,,,,,15,37,,,,,13,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,56
68448,5307,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,75,,,,,,,41,29,,,,,14,43,575,44,,,,,,,,,,,1544,67,,,,,,,,,,,6,122,,,,,2626,5,,,,,,,,,,,,,,,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,49,23,95,,,,,,,,,,,,,30,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,47,,,,,,,,,,,6,6,,,,,,,,,,,,,35,63,,,,,58,44,,,,,,,78,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,5255,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,36,,,,,,,770,30,,,,,,,,,,,4404,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9209,5255,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,3,,,,,,,,,,,,,60,15,463,53,,,,,,,,,,,2603,40,,,129,60,,,,,9,25,95,28,,,,,420,42,,,,,,,,,,,,,,,,,,,,,,,21,48,,,,,,,,,,,21,39,,,,,,,,,,,,,,,,,214,42,101,56,,,,,,,,,,,,,20,47,,,,,,,,,,,,,,,,,,,,,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,24,1,19,43,18,,,,,,,,,,,,,,,,,,,,,163,32,,,,,,,,,,,,,282,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,12,,,,,,,,,,,,,18,15,,,,,,,13,38,,,,,,,,,,,,,,,15,24,,,,,,,,,,,,,,,,,,,,,,,,
28,5106,44,,,,,,,,,,,185,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,93,,,,,,,,,,,2127,55,,,645,27,,,,,,,18,67,,,,,159,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,14,,,,,,,,,213,43,1308,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,45,,,,,,,,,,,,,,,,,,,,,126,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11733,4891,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,114,,,,,,,,,3,2,1363,75,,,,,,,,,,,,,,,,,244,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518,2,,,,,12,48,,,,,,,,,,,,,,,,,2409,3,63,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4,,,,,,,,,,,77,5,,,,,40,13,,,,,9,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2281,4763,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2934,34,,,1075,16,,,,,,,,,,,,,373,46,,,,,,,,,,,,,,,,,,,,,,,38,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,4652,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,22,,,,,,,,,,,,,,,663,37,,,,,,,106,7,,,2593,41,,,525,32,,,,,,,,,,,,,178,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13713,4558,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,31,,,,,,,,,,,,,56,17,719,34,,,,,,,,,,,1194,81,,,244,43,,,14,5,,,53,35,,,,,724,22,,,,,,,,,,,,,,,,,,,,,,,34,40,,,,,,,,,,,9,50,,,,,,,,,,,,,4,6,,,321,28,141,48,,,,,,,,,,,,,24,39,,,,,,,,,,,,,,,,,,,15,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187,28,,,,,,,,,,,,,,,,,,,,,,,,,96,38,,,,,295,14,,,,,,,158,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,56,,,,,,,,,,,,,,,,,,,,,64,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,39
188834,4355,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749,33,,,,,,,,,,,2787,37,,,,,,,,,,,,,,,,,419,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,4329,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,57,,,,,,,31,35,,,,,14,42,193,88,,,,,,,,,,,2833,36,13,7,82,79,,,,,,,22,61,,,,,307,49,,,,,,,,,,,,,,,,,,,,,,,30,43,,,,,,,,,,,,,,,,,,,,,,,,,6,3,,,113,65,318,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,67,,,16,30,,,,,,,,,,,,,,,,,,,,,30,66,,,,,52,45,,,,,,,90,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,76,,,,,,,,,,,,,,,,,,,,,35,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,59
1602,4328,51,,,,,6,2,,,,,95,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,28,,,,,,,25,41,,,,,12,49,174,97,,,,,,,,,,,2284,49,8,13,246,42,,,,,11,22,9,100,,,,,114,103,,,,,,,,,,,,,,,,,,,,,,,37,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,63,,,,,,,,,,,,,,,,,,,,,,,,,87,39,,,,,123,29,,,,,,,746,20,,,,,,,,,,,,,,,,,,,5,5,5,33,,,,,,,,,,,,,3,121,,,,,,,,,,,,,,,,,,,,,60,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,50
2381,4260,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,29,,,,,,,,,,,,,,,45,298,,,,,,,,,,,3340,31,,,753,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36218,4253,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,47,,,,,,,23,43,,,,,12,51,823,27,,,,,,,,,,,2073,57,,,54,92,,,,,,,24,58,,,,,205,68,,,,,,,,,,,,,,,,,,,,,,,22,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,106,545,21,,,,,,,,,,,,,24,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,43,,,20,28,,,,,,,,,,,,,,,,,,,,,43,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,40,,,,,,,,,,,,,,,,,,,,,9,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,40
