,rank,bgg_id,page_views,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,ba,ba_rank,bar,bar_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nrm,nrm_rank,oc,oc_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,te,te_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,yi,yi_rank,za,za_rank,zh,zh_rank
28,29,6819,7748,,,,,,,,,,,,,,,,,,,,,,,,,,,29,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,23,4501,2,,,,,,,,,1554,66,6,18,38,92,,,,,,,20,52,,,641,22,,,,,,,,,,,,,,,,,,,42,26,,,,,,,,,,,,,,,,,,,,,,,4,4,,,80,68,70,52,,,,,,,,,,,,,18,40,,,,,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,,,,,59,50,,,13,34,,,,,,,,,,,,,319,15,,,,,17,61,,,,,133,50,,,,,,,,,,,,,,,,,6,24,,,,,,,,,,,,,38,35,,,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,38
29,30,1258,7332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,30,,,,,,,759,27,,,,,,,,,6526,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,31,2952,6968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,13,,,,,,,,,,,,,70,12,719,30,,,,,,,,,3707,31,3,37,689,20,,,2,11,,,91,18,,,615,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,15,,,,,,,,,482,21,32,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,26,,,50,13,,,,,,,,,,,,,,,,,,,81,32,,,,,94,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,32,3886,6499,,,,,,,,,,,,,,,,,,,,,,,,,,,129,5,,,,,,,,,,,,,,,12,27,,,,,,,,,,,,,97,9,2565,9,,,,,,,,,11,950,6,17,267,35,10,12,,,12,16,99,15,,,389,37,,,,,2,4,,,,,,,,,,,,,29,32,,,,,,,,,,,425,2,,,,,,,,,,,,,,,601,15,81,49,,,,,,,,,,,,,29,28,,,,,,,9,2,,,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,36,11,5,62,8,,,,,,,,,,,,,148,28,,,,,685,6,,,190,2,158,46,,,,,,,,,,,,,,,,,42,8,6,14,,,,,,,,,,,51,28,,,,,,,,,,,,,,,190,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,44
32,33,2921,6353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,61,,,,,,,,,,,,,,,434,43,,,,,,,,,4311,27,,,,,,,,,,,,,,,263,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949,13,,,,,,,,,,,,,82,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,29,,,,,,,,,,,,,,,,,,,,,,,176,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,34,2398,6298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,69,,,,,,,,,5329,23,1,44,61,76,,,,,,,16,58,,,364,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,57,,,,,,,,,,,,,,,,,50,44,,,,,,,,,,,120,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,45,,,,,,,,,,,,,,,44,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,35,1111,5963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,52,,,,,,,,,,,,,,,740,28,,,,,28,9,,,3756,30,,,413,27,,,,,,,,,,,270,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,36,39856,5863,,,,,,,,,,,,,,,,,,,,,,,,,,,111,6,,,,,,,,,,,,,,,17,21,,,,,,,28,23,,,,,22,31,516,40,,,,,,,,,2452,47,,,,,,,,,,,,,,,623,23,,,,,,,,,,,,,,,,,,,44,24,,,,,,,,,,,78,17,,,,,,,,,,,,,,,531,17,,,,,,,,,,,,,,,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,41,,,,,,,,,,,,,301,16,,,,,,,,,,,863,17,,,,,,,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,22
36,37,2386,5641,,,,,,,,,,,30,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,32,,,,,,,46,20,,,,,,,87,142,,,,,,,,,2380,49,5,22,1831,8,,,,,,,47,31,,,262,49,,,,,,,,,,,,,,,,,,,39,29,,,,,,,,,,,20,32,,,,,,,,,,,,,,,201,38,,,,,,,,,,,,,,,31,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,51,12,,,,,,,,,,,,,45,49,,,,,57,38,,,,,7,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,29,,,,,,,,,18,10,,,,,,,,,,,3,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,402,13
37,38,41114,5560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5472,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,39,36218,5500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,39,,,,,,,34,22,,,,,16,48,718,31,,,,,,,,,3291,34,,,37,93,,,,,,,107,12,,,132,73,,,,,,,,,,,,,,,,,,,14,42,,,,,,,,,,,,,,,,,,,,,,,,,,,70,75,799,15,,,,,,,,,,,,,12,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,56,,,18,29,,,,,,,,,,,,,35,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,31
39,40,2785,5419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,2,,,,,,,,,,,,,17,41,237,66,,,,,,,,,496,138,13,6,2568,6,,,7,7,,,,,,,823,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541,16,41,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533,10,,,,,,,,,,,,,,,6,1,22,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,16,106
40,41,18011,4851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,3,,,,,,,,,8,38,,,,,,,50,19,,,,,,,166,87,,,,,,,,,1748,57,4,32,612,22,5,17,,,,,9,87,,,176,66,,,,,,,,,,,,,,,,,,,52,22,26,5,,,,,,,,,10,44,,,,,15,16,,,,,,,,,53,89,911,14,,,,,,,,,,,,,40,21,,,,,,,1,4,,,,,,,,,,,,,,,9,4,,,,,24,7,,,,,,,,,,,,,29,71,4,17,8,38,,,,,,,,,,,,,57,38,,,,,189,19,,,,,442,26,,,,,,,,,,,,,5,9,8,3,10,16,,,,,,,,,,,,,18,51,,,,,8,6,,,,,,,,,45,20,,,,,24,15,,,,,,,,,63,8,,,,,,,,,,,,,,,,,,,,,,
41,42,1917,4681,,,,,,,,,,,8,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,14,,,,,,,20,29,,,,,80,10,298,57,,,,,,,,,2630,43,2,40,309,31,,,,,96,8,32,38,,,227,50,,,,,,,,,,,,,,,,,,,82,16,,,,,,,,,,,,,,,,,,,,,,,,,,,73,73,,,,,,,,,,,,,,,48,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566,9,,,13,33,,,,,,,,,,,,,,,,,,,,,,,,,92,60,,,,,,,,,,,,,,,,,4,29,,,,,,,,,,,,,41,34,,,,,,,,,,,,,,,,,,,,,5,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,64
42,43,30549,4681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,24,,,,,5,79,309,53,,,,,,,,,3279,35,,,,,,,,,,,,,,,201,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,70,468,23,,,,,,,,,,,,,24,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,41,,,12,35,,,,,,,,,,,,,,,,,,,,,,,,,152,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,44,483,4621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,51,,,,,,,,,,,,,16,47,183,80,,,,,,,,,2769,41,,,,,,,,,,,15,61,,,279,44,,,,,,,,,,,,,,,,,,,18,37,,,,,,,,,,,,,,,,,,,,,,,3,6,,,105,58,559,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,63,,,18,28,,,,,,,,,,,,,22,66,,,,,45,40,,,,,408,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,60,,,,,,,,,,,,,,,36,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,34
44,45,2281,4574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,41,,,,,,,,,,,,,,,,,,,,,,,,,2974,39,,,1039,17,,,,,,,,,,,266,47,,,,,,,,,,,,,,,,,,,24,33,,,,,,,,,,,,,,,,,,,,,,,,,,,218,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,46,2407,4509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,199,,,,,,,,,4432,26,,,25,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,47,9209,4357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,75,,,,,,,,,,,,,20,33,324,52,,,,,,,,,2978,38,,,49,86,,,,,,,284,4,,,2,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,35,,,,,,,,,,,,,,,187,41,2,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,74,45,4,16,43,16,,,,,,,,,,,,,113,29,,,,,,,,,,,196,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,38,,,,,,,,,13,11,,,,,,,,,,,,,,,,,,,,,7,16,,,,,,,,,,,,,,,,,,,,,,
47,48,1269,4331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860,22,,,,,,,,,3124,36,,,,,,,,,,,225,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,49,3955,4124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,55,,,,,,,4,52,,,,,,,97,132,,,,,,,,,1959,53,,,235,37,,,,,,,,,,,379,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,21,,,,,,,,,,,,,,,686,11,,,,,,,,,,,,,,,293,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345,14
49,50,2399,4100,,,,,,,,,,,33,11,,,,,,,7,4,,,,,,,11,17,,,,,,,,,5,7,,,,,34,8,,,,,,,22,27,,,,,,,180,81,,,,,,,,,1671,60,6,15,881,18,,,,,17,14,11,75,,,136,72,,,,,,,,,,,,,,,,,,,39,30,,,,,,,,,,,29,29,,,,,,,,,,,,,,,201,39,169,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,53,,,,,,,1,7,,,,,,,,,91,34,,,,,104,27,,,10,12,232,37,,,,,,,,,,,,,,,,,7,22,,,,,,,,,,,,,17,53,,,,,,,,,,,,,,,34,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,33
50,51,11733,3963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,125,,,,,,,6,1,931,93,,,,,,,,,,,,,,,198,60,,,,,,,,,,,,,,,,,,,,,,,,,214,2,,,,,8,45,,,,,,,,,,,,,,,2375,3,36,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,,,,,,,,,,,55,4,,,,,14,8,,,,,10,71,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,
51,52,891,3932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,58,,,,,,,,,,,,,,,172,83,,,,,,,,,2948,40,,,330,30,,,,,,,,,,,224,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,53,4112,3924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,17,,,,,,,,,,,,,38,22,232,68,,,,,,,,,1580,63,4,29,201,41,,,5,10,51,10,,,,,300,43,,,,,,,,,,,,,,,,,,,36,31,,,,,,,,,,,,,,,,,20,14,,,,,,,,,114,53,58,57,,,,,,,,,,,,,28,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,30,,,34,20,,,,,,,,,,,,,243,19,,,,,363,11,,,,,189,43,,,,,,,,,,,,,,,,,8,20,,,,,,,,,,,,,11,66,,,,,,,,,75,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,20
53,54,11634,3889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3792,29,,,,,,,,,,,,,,,33,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,58
54,55,13713,3844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,37,,,,,,,,,,,,,29,29,629,35,,,,,,,,,1252,74,,,190,42,,,2,12,,,35,36,,,476,30,,,,,,,,,,,,,,,,,,,23,35,,,,,,,,,,,1,52,,,,,,,,,,,4,5,,,157,45,256,30,,,,,,,,,,,,,,,,,,,,,,,,,,,7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,33,,,,,360,12,,,,,28,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,44,,,,,,,,,,,,,,,120,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,28
55,56,2381,3786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,54,,,,,,,,,,,,,,,,,,,,,,,,,3441,32,,,216,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,57,28,3538,,,,,,,,,,,196,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,47,,,,,,,,,1748,56,,,222,39,,,,,,,8,90,,,216,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,40,,,,,,,,,,,,,,,165,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,58,6472,3451,,,,,,,,,,,,,,,,,,,,,,,,,,,17,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,49,,,,,,,,,1824,54,,,302,32,,,,,,,,,,,,,,,,,,,,,,,,,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,35,,,,,,,,,,,521,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,41
58,59,98,3267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,36,195,78,,,,,,,,,2576,45,,,35,94,,,,,,,22,47,,,60,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,61,,,,,,,,,,,,,,,22,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,38,,,20,27,,,,,,,,,,,,,,,,,,,22,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,37
59,60,29146,3115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421,44,,,,,,,,,784,107,,,,,,,,,,,,,,,98,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,36,,,,,,,,,,,,,,,,,63,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,61,1293,3094,,,,,,,,,,,8,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,30,,,,,,,4,51,,,,,,,128,108,,,,,,,,,2260,50,,,122,52,,,,,,,27,43,,,196,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,37,,,,,,,,,,,,,,,,,29,63,,,,,19,56,,,,,116,54,,,,,,,,,,,,,,,,,,,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,62,4001,3057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,110,,,,,,,,,671,119,,,,,,,,,,,7,103,,,555,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,22,,,,,,,,,,,,,,,244,36,,,,,,,,,,,,,,,57,16,,,,,,,,,,,,,17,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,76,,,4,47,,,,,,,,,,,,,161,26,,,,,,,,,,,933,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,76,,,,,,,,,5,15,,,,,,,,,,,16,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,25
62,63,1339,2990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2990,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,64,9364,2987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2515,10,,,,,,,,,400,165,,,,,,,,,,,,,,,52,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
