,rank,bgg_id,page_views,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
26,27,2392,8602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,30,,,,,,,74,22,,,,,,,805,32,,,,,26,11,,,4462,22,,,249,41,,,8,5,144,8,57,31,,,847,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,28,,,,,,,,,,,,,,,422,28,473,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,22,,,70,14,,,,,,,,,,,,,,,,,,,,,361,22,,,,,91,31,,,,,,,,,,,,,,,,,,,,,,,3,32,,,,,,,17,9,,,,,78,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,28
27,28,2719,8040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,86,,,,,,,21,41,,,,,24,32,590,42,,,,,,,,,5362,20,5,15,338,34,,,,,,,44,36,,,626,30,,,,,,,,,,,,,,,,,,,91,18,,,,,,,,,,,22,34,,,,,,,,,,,,,,,246,39,,,,,,,,,,,,,,,20,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,50,,,,,,,,,,,,,,,,,,,,,,,,,70,44,,,,,,,,,,,285,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,31,,,,,,,,,,,,,,,,,,,,,,,,,18,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,30
28,29,6819,7970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,15,4583,3,,,,,,,,,1523,70,2,38,66,83,,,,,,,33,39,,,157,77,,,,,,,,,,,,,,,,,,,41,27,,,,,,,,,,,,,,,,,,,,,,,3,5,,,112,70,145,43,,,,,,,,,,,,,12,52,,,,,,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,,,,,109,41,,,31,27,,,,,,,,,,,,,,,,,,,,,503,16,,,,,67,37,,,,,179,49,,,,,,,,,,,,,,,,,8,19,,,,,,,,,,,,,168,14,,,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,50
29,30,2398,7840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,67,,,,,,,,,6513,17,1,45,157,49,,,,,,,11,75,,,439,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,56,,,,,,,,,,,,,,,,,,,,,,,,,42,52,,,,,,,,,,,216,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,45,,,,,,,,,,,,,,,,,,,10,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,31,1258,7792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,48,,,,,,,723,37,,,,,,,,,6998,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,32,2952,7391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,11,,,,,,,,,,,,,90,13,826,31,,,,,,,,,3596,31,5,16,712,23,,,6,9,,,145,15,,,750,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,16,,,,,,,11,5,536,20,31,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,26,,,59,18,,,,,,,,,,,,,,,,,,,,,,,,,,,71,34,,,,,118,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,33,2386,6813,,,,,,,,,,,26,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,22,,,,,,,51,27,,,,,27,29,251,71,,,,,,,,,2625,45,4,20,2185,9,,,,,,,61,30,,,354,41,,,,,,,,,,,,,,,,,,,36,31,,,,,,,,,,,37,27,,,,,,,,,,,,,,,211,42,,,,,,,,,,,,,,,18,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,12,129,8,,,,,,,,,,,,,,,,,,,,,107,33,,,,,71,33,,,,,17,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,35,,,,,,,,,,,,,26,11,,,,,,,,,,,19,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,471,12
33,34,2921,6805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,25,,,,,,,,,,,,,,,481,49,,,,,,,,,4318,24,,,,,,,,,,,,,,,261,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1326,10,,,,,,,,,,,,,40,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,35,18011,6798,,,,,,,,,,,54,11,,,,,,,,,,,,,,,,,5,5,,,,,,,35,3,,,,,,,,,17,27,,,,,,,46,30,,,,,,,213,79,,,,,,,,,2948,38,6,11,759,22,10,16,,,,,5,115,,,146,81,,,,,,,,,,,,,,,,,,,39,30,79,4,,,,,,,,,20,36,,,,,18,15,,,,,,,,,79,84,1098,14,,,,,,,,,,,,,26,25,,,,,,,,,4,4,,,,,,,,,6,2,,,,,,,15,2,,,,,12,7,,,,,,,,,,,,,48,62,3,15,10,36,,,,,,,,,,,,,,,,,,,,,95,37,,,,,185,23,,,,,612,23,,,,,,,,,,,,,11,9,8,3,16,15,,,,,,,,,,,,,17,57,,,,,30,5,,,,,,,,,,,,,23,21,,,,,15,27,,,10,2,,,,,75,7,,,,,,,,,,,,,,,,,,,,,,,,
35,36,1111,6168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,26,,,,,,,,,,,,,,,780,33,,,,,92,7,,,3656,30,,,441,30,,,,,,,,,,,240,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,37,2407,5984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,312,,,,,,,,,5919,18,,,31,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,38,2785,5809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,2,,,,,,,,,,,,,18,39,228,77,,,,,,,,,587,134,1,47,2710,5,,,11,3,,,8,92,,,731,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631,18,32,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617,12,,,,,,,,,,,,,,,,,,,,,8,1,,,37,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,29,74
38,39,1917,5631,,,,,,,,,,,13,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,34,,,,,,,22,40,,,,,109,10,404,54,,,,,,,,,2957,37,2,32,268,39,,,4,12,98,11,10,79,,,325,44,,,,,,,,,,,,,,,,,,,77,19,,,,,,,,,,,,,,,,,,,,,,,,,,,107,72,,,,,,,,,,,,,,,20,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882,9,,,21,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,59,,,,,,,,,,,,,,,,,5,24,,,,,,,,,,,,,57,33,,,,,,,,,,,,,,,,,,,,,,,,,5,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,37
39,40,30549,5607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,32,,,,,13,47,521,45,,,,,,,,,3694,29,,,,,,,,,,,,,,,324,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,51,370,24,,,,,,,,,,,,,5,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,39,,,22,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,41,68448,5106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,31,,,,,,,,,,,,,14,45,256,69,,,,,,,,,3191,33,,,,,,,,,,,,,,,726,26,,,,,,,,,,,,,241,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291,33,27,89,,,,,,,,,,,,,21,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,60,,,,,,,,,,,1,7,,,,,,,,,,,,,107,34,,,,,68,36,,,,,94,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,42,9209,4995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,41,,,,,,,,,,,,,24,33,331,60,,,,,,,,,3065,35,,,70,74,,,,,13,20,80,28,,,4,388,,,,,,,,,,,,,,,,,,,17,41,,,,,,,,,,,24,31,,,,,,,,,,,,,,,391,29,104,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,25,3,14,77,13,,,,,,,,,,,,,,,,,,,,,194,28,,,,,,,,,,,270,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,22,,,,,,,,,,,,,12,13,,,,,,,,,,,,,,,,,,,,,8,16,,,,,,,,,,,,,,,,,,,,,,,,
42,43,3955,4733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,37,,,,,,,240,10,,,,,,,145,107,,,,,,,,,1559,68,,,293,36,,,,,,,,,,,537,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,17,,,,,,,,,,,,,,,868,12,,,,,,,,,,,,,,,185,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,60,,,,,,,,,,,216,44,,,,,,,,,,,,,,,,,76,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427,15
43,44,36218,4670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,44,,,,,,,55,25,,,,,12,53,998,27,,,,,,,,,2296,49,,,63,85,,,,,,,26,45,,,225,60,,,,,,,,,,,,,,,,,,,24,38,,,,,,,,,,,,,,,,,,,,,,,,,,,92,77,506,19,,,,,,,,,,,,,15,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,43,,,33,26,,,,,,,,,,,,,,,,,,,,,42,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,33
44,45,11733,4660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,124,,,,,,,5,1,997,93,,,,,,,,,,,,,,,182,69,,,,,,,,,,,,,,,,,,,,,,,,,366,3,,,,,17,39,,,,,,,,,,,,,,,2793,3,33,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,,,,,,,,,,77,4,,,,,55,7,,,,,3,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,46,483,4629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,48,,,,,,,28,33,,,,,12,48,212,80,,,,,,,,,2997,36,5,12,68,76,,,,,,,9,83,,,297,50,,,,,,,,,,,,,,,,,,,14,43,,,,,,,,,,,,,,,,,,,,,,,4,2,,,184,46,339,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,46,,,13,32,,,,,,,,,,,,,,,,,,,,,27,69,,,,,47,41,,,,,172,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,43,,,,,,,,,,,,,,,,,,,24,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,57
46,47,41114,4519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3898,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,23
47,48,4192,4509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,19,,,,,,,52,26,,,,,35,23,1046,25,,,,,,,,,3,1011,,,132,57,,,,,,,51,32,,,197,65,,,,,,,,,,,,,4,5,,,,,6,48,,,,,,,,,,,71,23,,,,,,,,,,,,,,,434,27,423,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,33,,,,,,,,,,,,,,,,,,,,,,,,,114,32,,,,,,,,,,,1617,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,27,,,,,,,,,,,,,,,,,,,,,,,,,32,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,59
48,49,5894,4495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,24,,,,,,,,,,,,,,,335,58,,,,,,,,,1789,58,,,252,40,,,,,,,28,42,,,291,51,,,,,,,,,,,,,,,,,,,62,21,,,,,,,,,,,,,,,,,,,,,,,,,,,206,43,243,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,21,,,,,801,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,50,,,,,,,,,,,,,,,,,,,21,22,,,,,31,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,49
49,50,2399,4491,,,,,,,,,,,26,16,,,,,,,15,3,,,,,,,,,,,7,21,,,,,,,,,5,7,,,,,37,12,,,,,,,26,34,,,,,,,150,104,,,,,,,,,2140,53,7,9,399,31,,,,,19,17,15,63,,,159,75,,,,,,,,,,,,,,,,,,,39,29,,,,,,,,,,,42,26,,,,,,,,,,,,,,,224,41,133,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,53,,,,,,,,,,,3,6,,,,,,,,,,,,,61,47,,,,,184,24,,,8,12,529,25,,,,,,,,,,,,,,,2,6,17,14,,,,,,,,,,,,,15,64,,,,,,,,,,,,,,,,,,,12,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,29
50,51,13713,4465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,43,,,,,,,,,,,,,49,20,874,30,,,,,,,,,1217,79,,,292,37,,,3,14,,,26,44,,,795,22,,,,,,,,,,,,,,,,,,,47,25,,,,,,,,,,,24,32,,,,,,,,,,,3,6,,,152,58,170,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,36,,,,,288,17,,,,,176,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,38,,,,,,,,,,,,,,,,,,,21,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,26
51,52,2281,4388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,23,,,,,,,,,,,,,,,,,,,,,,,,,2663,44,,,1118,19,,,,,,,,,,,225,59,,,,,,,,,,,,,,,,,,,39,28,,,,,,,,,,,,,,,,,,,,,,,,,,,289,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,53,4112,4318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,38,,,,,,,,,,,,,19,37,195,85,,,,,,,,,2243,50,2,36,173,47,,,2,15,50,13,,,,,212,62,,,,,,,,,,,,,,,,,,,30,33,,,,,,,,,,,,,,,,,7,18,,,,,,,,,120,64,83,56,,,,,,,,,,,,,29,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,51,,,11,35,,,,,,,,,,,,,,,,,,,,,491,17,,,,,137,28,,,,,184,47,,,,,,,,,,,,,,,,,5,26,,,,,,,,,,,,,9,78,,,,,,,,,,,,,118,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,35
53,54,11634,4215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4137,25,,,,,,,,,,,,,,,43,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,90
54,55,1293,3798,,,,,,,,,,,8,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,56,,,,,,,8,58,,,,,,,184,90,,,,,,,,,2842,40,,,137,55,,,,,,,25,46,,,196,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,42,,,,,,,,,,,,,,,,,,,,,,,,,36,59,,,,,27,50,,,,,86,74,,,,,,,,,,,,,,,,,,,27,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,56,28,3739,,,,,,,,,,,314,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,111,,,,,,,,,1947,55,,,170,48,,,,,,,10,78,,,287,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,12,,,,,,,,,141,60,514,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,58,,,,,,,,,,,,,,,,,,,38,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,57,98,3573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,35,244,73,,,,,,,,,2768,41,,,54,91,,,,,,,17,56,,,92,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,66,,,,,,,,,,,,,,,12,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,55,,,12,33,,,,,,,,,,,,,,,,,,,,,,,,,,,17,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,34
57,58,1269,3561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248,23,,,,,,,,,1536,69,,,,,,,,,,,393,5,,,70,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,59,178900,3558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,20,,,,,,,379,55,,,,,,,,,2406,48,,,,,,,,,,,,,,,138,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,43,,,,,,,,,,,,,,,176,48,86,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,31,,,,,,,,,,,130,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
