bgg_id,representative_id
232924,232924
221369,125678
5393,5393
12355,12355
82955,82955
40258,40258
10789,10789
55763,438
127920,127920
22948,43443
337070,337070
232139,232139
193485,193485
359205,359205
210342,85256
153004,153004
718,105
368037,368037
221372,221372
266592,266592
225317,225317
292900,292900
18333,102104
253607,193867
286109,286109
347747,342894
259435,28805
67453,67453
161578,161578
193693,193693
220778,220778
90568,90568
165694,165694
42560,42560
6752,6752
367031,367031
112192,112192
5217,5217
36597,8730
2780,463
4928,463
301387,301387
172362,172362
15474,15474
181807,181807
255034,255034
381248,167355
284639,284639
319421,319421
324344,324344
184919,184919
161761,161761
379,379
265575,265575
63,63
19803,6830
210,210
41658,41658
292490,232595
322499,322499
388838,39242
29351,29351
356996,356996
418542,418542
279911,279911
127282,127282
135840,10183
110870,110870
184704,184704
188018,279869
260201,260201
158982,508
210908,210908
288010,274533
159141,159141
26459,26459
2638,2638
238412,238412
937,16000
1515,1515
16162,16162
228570,228570
243994,243994
220598,220598
36739,36739
294609,1679
8887,8887
378475,378475
17536,17536
250781,250781
178212,178212
7824,7824
291855,291855
339473,339473
174400,123123
346742,346742
315138,236709
614,614
337098,337098
265260,265260
104,104
391290,271519
162378,102104
27766,13
27117,27117
234578,234578
262388,262388
3692,3692
6191,6191
388570,388570
5251,463
244333,244333
103061,103061
6202,13855
136587,136587
54507,54507
4086,4086
30641,30641
38429,38429
1509,1509
30216,30216
347347,347347
313008,313008
167292,167292
213503,213503
263360,263360
250488,250488
280812,245931
308368,308368
263177,135219
260785,234190
201856,97842
172207,24304
146579,146579
374909,374909
2464,2464
365983,365983
325011,325011
367432,4214
148531,148531
144492,144492
205961,205961
114684,114684
70532,70532
161965,161965
193725,193725
38430,38430
2224,2224
323529,7843
150298,150298
102897,102897
195454,195454
257160,257160
43,90419
160606,160606
363,363
244806,244806
347802,224272
11159,5576
360058,360058
173486,173486
450,450
262042,262042
363503,363503
324150,324150
2254,2254
40941,40941
89668,89668
170225,170225
228943,228943
69136,69136
2396,2396
307161,307161
234452,234452
224374,224374
375769,20437
178655,178655
62814,16747
362917,362917
298619,298619
5233,11057
309862,309862
2114,2114
719,719
297531,297531
951,951
254681,254681
306745,227072
177490,177490
147999,156009
198455,198455
229315,204836
247313,247313
232417,232417
130911,130911
158168,158168
1098,1098
265754,224483
369154,369154
237792,811
27298,27298
268936,234190
324246,324246
72800,55165
90,90
193727,193727
137238,23451
396543,396543
325382,339214
230591,230591
374982,374982
129974,54625
214989,214989
188325,188325
166859,166859
41090,41090
3563,28805
96,96
4642,4642
373055,373055
261262,261262
366488,14996
189869,189869
368039,368039
153991,153991
1796,1796
145493,145493
18794,18794
245710,245710
103651,103651
32990,32989
355881,355881
183797,183797
46323,46323
258466,258466
261165,261165
258295,258295
9342,9342
191790,191790
145475,145475
402337,402337
106753,106753
409858,361958
164655,164655
202207,202207
300036,300036
385833,385833
166202,166202
30024,128554
144479,144479
170969,170969
283542,183959
175088,6351
161757,161757
160419,160419
22465,22465
277662,277662
158237,158237
11104,191073
172073,172073
232403,232403
167828,37380
160784,160784
39383,39383
87907,87907
71593,71593
234221,234221
352,352
278824,278824
260218,95105
381591,381591
191998,463
38986,38986
25008,25008
299122,299121
349131,349131
135215,135215
393456,393456
282246,282246
17533,17533
153639,153639
163377,180198
308388,58421
289467,289467
256980,256980
59936,59936
170041,170041
309081,2079
164354,164354
319754,319754
76436,76436
254017,254017
156786,43443
256422,54625
282227,282227
217423,171110
163399,21133
180179,180179
192116,192116
3003,3003
210663,258104
134524,181807
209872,50
668,668
371356,345969
416086,416086
332170,332170
234468,234468
340040,340040
212551,131260
34871,34871
88253,61487
7483,7483
206236,20551
99219,99219
153497,153497
283634,283634
383529,383529
41612,41612
12055,12055
259393,259393
152847,152847
139147,139147
255639,255639
309297,309297
274690,27627
99573,18460
253679,253679
188343,188343
172309,172309
310363,310363
84834,84834
217553,217553
315954,315954
379363,379363
884,884
11437,11437
623,623
273436,265489
330665,330665
31897,31897
330510,330510
180816,43443
328624,328624
4,4
303159,303159
358000,169341
279975,279975
171541,171541
6431,6431
361284,255984
56128,15474
301002,301002
171136,171136
252362,252362
22479,22479
146035,146035
417505,417505
209289,209289
145393,145393
321506,321506
553,553
357475,357475
313000,313000
194019,194019
320858,204493
4532,4532
380887,380887
5504,5504
251726,251726
170300,170300
8284,8284
120265,120265
2667,201308
29379,29379
2371,463
276760,204836
476,476
307450,307450
5869,204675
294508,9220
268159,54625
294294,294294
48,48
5985,5985
246759,246759
19624,19624
124545,160669
390406,390406
158973,158973
275849,3408
347517,347517
352482,352482
5255,5255
12131,12131
90474,90474
332853,332853
12282,12282
255658,255658
268252,268252
3226,1498
363086,363086
314019,274037
190232,190232
221805,221805
282033,160418
174064,463
5195,5195
204003,204003
13403,13403
256685,256685
267377,267377
36,36
241796,241796
15999,16000
2452,463
57141,57141
195296,195296
4884,351998
283924,283924
238090,238090
273284,273284
181290,181290
258154,258154
241025,241025
8790,8790
262520,262520
57759,57759
423632,423632
300428,300428
320859,204493
343990,343990
194081,194081
236370,127493
301441,301441
346643,346643
256572,256572
133405,133405
382549,382549
12608,12608
147363,148575
2838,2838
187926,195421
360931,125678
35634,3
220609,102652
251481,206175
21414,21414
224134,43443
401885,401885
402206,402206
4839,4839
13597,13597
149130,102104
3071,712
203191,203191
99459,99459
363893,360896
329546,329546
12899,12899
265755,224483
240827,240827
145103,145103
402310,361212
7138,7138
1202,1202
292899,30957
234438,71973
392455,33154
354254,354254
562,562
312748,155122
314170,314170
181325,181325
341256,341256
35476,35476
342071,342071
295604,264476
291434,32989
173804,173804
411003,271518
340909,393672
293474,293474
230898,230898
1835,1835
144607,10174
458,458
1823,1823
361279,361279
107635,107635
210113,210113
181404,181404
283718,283718
4769,4769
90190,90190
15209,15209
89342,89342
12747,12747
176980,222988
371330,371330
260561,260561
376478,376478
130134,130134
8066,8066
188225,188225
19544,19544
5641,5641
231309,231309
4346,4346
65990,65990
12488,1270
261898,261898
255293,147949
218863,218863
19969,19969
142557,20545
314401,38862
190462,15826
424809,371183
193083,193083
253470,463
387276,387276
206266,206266
166988,166988
43526,20078
176435,176435
16373,16373
103877,103877
254193,254193
11161,5576
129204,129204
406329,406329
345594,345594
331804,331804
125658,125658
256838,256838
938,938
75333,75333
386136,54625
300591,160903
2583,313129
296985,296986
163175,163175
316085,316085
5243,5243
219430,102104
35477,35477
355737,299169
383758,383758
71668,71668
311920,38159
8325,8325
380394,380394
9804,9804
174852,174852
351969,351969
367361,367361
182982,182982
15722,15722
354669,354669
23779,23779
408381,408381
20077,20077
148231,148231
103368,103368
314672,217609
87904,87904
351600,296063
166372,166372
264212,264212
4368,4368
8935,8935
260298,260298
292489,72321
17863,17863
317411,317411
65334,107190
4318,4318
324320,324320
40935,40935
192827,197178
356230,356230
202443,202443
99097,99097
337796,198138
27940,27940
8096,8096
2853,2853
366,366
352710,352710
137,137
335664,335240
322696,322696
30958,30958
233361,42142
103469,103469
4388,216974
278297,278297
308028,308028
290610,290610
240822,240822
292748,292748
8798,8798
212370,94104
308,3348
217335,217335
174182,174182
184561,25727
23263,23263
226089,226089
241106,241106
5711,171136
188991,188991
299815,282171
3945,3945
46669,46669
200280,200280
38873,38873
223449,137031
2520,2520
404170,125993
131493,131493
224907,7806
171544,299702
417599,417599
320992,320992
244452,87821
515,515
387538,387538
31621,31621
138104,138104
195981,195981
340420,274533
314971,314971
364488,364488
315975,102548
386216,386216
173460,173460
252479,252479
247980,247980
3365,3365
35438,35438
67199,67199
44890,44890
317515,317515
2072,2072
143782,143782
1860,1860
14258,14258
102881,102881
223726,223726
75828,75828
223996,223996
123844,123844
306311,306311
30878,30878
122890,122890
27965,27965
308305,308305
280475,216403
223950,223950
292030,284775
420361,300442
194392,194392
2611,2611
52568,52568
201861,201861
300127,300127
126021,126021
332420,332420
289566,289566
126000,126000
286447,148951
361918,361918
321756,321756
5478,5478
22485,22485
342046,342046
121958,121958
820,820
286205,286205
244170,244170
159209,3141
341286,481
261529,261529
415513,415513
325038,325038
355876,355876
19765,293972
158915,159143
393000,201825
363841,363841
8957,2520
204734,204734
459,494
193212,193212
2759,2759
202296,202296
4657,4657
87,87
65313,65313
365727,365727
34747,34747
214758,214758
220547,220547
828,828
5699,24070
41493,41493
130705,130705
4244,4244
232822,463
334975,334975
358558,358558
216864,216864
273657,273657
358079,358079
137406,137406
100169,100169
329400,329400
230751,93
366800,366800
321140,321140
11385,11385
230315,230315
398996,398996
304620,195242
422019,422019
199076,67254
303053,303053
282255,282255
146818,146818
129348,129348
59335,59335
154895,154895
20646,277030
308565,308565
118215,118215
250725,250725
85105,85105
3341,3341
187104,187104
27817,27817
157779,157779
224678,151022
202564,279869
365455,365455
256390,256390
224303,265204
359237,359237
194233,125678
334644,334644
322354,322354
4275,4275
248702,248702
173776,173776
386273,386273
16805,16805
332606,332606
223167,223167
172662,172662
257089,204286
169146,169146
12134,144574
121657,121657
29198,29198
295402,295402
104805,17329
1383,1383
31449,31449
151275,151275
276169,276169
161782,196
66798,15818
236484,236484
177823,177823
36986,36986
386425,221669
265031,265031
253396,253396
238182,238182
56995,56995
98443,98443
230430,230430
359455,359455
146207,146207
35964,35964
4085,4085
282131,282131
2960,2960
142558,20545
138026,172008
108637,108637
40,40
359927,359927
40491,17240
201478,201478
197455,197455
153905,153905
2802,2802
94731,94731
228452,228452
265399,265399
1695,1695
330532,330532
258437,272085
85800,85800
1463,1463
274566,274566
180845,180845
186986,186986
394960,146652
10623,10623
18401,18401
7844,7844
316183,201921
294463,294463
309207,309207
198412,198412
1794,1794
5222,5222
332943,332943
264858,264858
186475,186475
5686,5686
367201,367201
283867,283867
317365,317365
246588,246588
289601,289601
241203,69789
279087,279087
15167,33643
133534,133534
207010,207010
14038,14038
124490,124490
242325,242325
86167,72809
311330,311330
421199,421199
192906,192906
246696,246696
337929,337929
210418,210418
2133,2133
227693,227693
380677,380677
361211,361211
240892,240892
160012,224271
210101,210101
73365,73365
122943,34219
3149,3149
8017,8017
161383,159143
2268,2268
157912,157912
126242,126242
150580,150580
165563,165563
260799,2842
175636,175636
125315,125315
344050,344050
314395,275589
330538,330538
191895,191895
3242,3242
379056,271518
199309,199309
306182,306182
330097,24310
246532,246532
415792,415792
55833,55833
6226,6226
26148,26148
1449,1449
38805,38805
144988,135215
5306,5306
41934,41934
140279,131568
206169,206169
121806,121806
235839,235839
90942,90942
91010,91010
52,52
38275,38275
278304,152470
150012,150012
298690,298690
2287,712
191128,191128
379706,379706
1519,1519
370598,352454
289565,289565
98762,98762
67,67
182544,30804
64,64
170223,170223
358027,358027
141418,141418
135508,135508
313730,313730
400266,400266
153238,153238
170146,170146
355276,223321
15274,85424
194964,194964
75360,75360
188124,188124
281514,281514
303263,303263
321537,40107
4667,4667
34701,398
4226,4226
158356,158356
339598,339598
363242,363242
155042,155042
17526,17526
56320,56320
129382,129382
1520,1520
300731,300731
309625,309625
6767,6767
4831,4831
118703,118703
13454,6830
333373,333373
178754,178754
128425,128425
300085,300085
29055,29055
3177,3177
71272,71272
128011,128011
331953,279613
296164,296164
159910,254976
17922,17922
293925,173536
391124,171879
9615,9615
133518,8730
232981,65282
245444,245444
188181,188181
273654,146791
302281,302281
146144,146144
26162,26162
29026,5206
113971,113971
40235,40235
207919,207919
310031,1412
124390,124390
29140,16747
367584,367584
169530,169530
169366,169366
40234,40234
280162,280162
174093,174093
218310,218310
13347,13347
386436,386436
249275,249275
373190,373190
499,499
277,277
247733,247733
289223,159508
156007,156007
158837,158837
401543,401543
246366,246366
313002,313002
2542,2542
91666,91666
158564,158564
249824,43443
269917,269917
174192,174192
319078,188866
162152,162152
211323,176334
287591,287591
30483,30483
312,147623
275626,36218
170202,170202
234104,234104
181385,154892
10662,10662
131581,131581
368109,368109
5476,5476
301480,301480
7453,7453
60815,60815
248182,248182
39103,8098
282765,282765
108377,284306
127134,127134
299248,299248
264991,264991
327723,267661
121409,121409
119804,119804
720,720
2613,2613
381827,381827
205819,205819
258693,258693
311,311
326355,6249
39940,39940
229599,229599
181867,181867
212839,212839
1072,1072
26156,26156
9855,9855
228526,228526
337500,284775
418812,161970
180921,180921
7218,7218
23928,23928
27028,27028
637,637
116046,116046
367992,367992
24410,24410
338353,338353
186723,84889
175023,175023
359835,359835
2860,2860
18946,18946
21709,21709
290829,66188
261588,69789
514,514
356039,356039
5394,5394
342075,2129
310194,310194
2665,2665
136284,90870
301242,204135
270851,270851
8139,8139
276337,276337
334349,102548
173759,173759
135,135
404041,404041
99935,99935
21436,21436
1702,1702
38778,165986
29456,29456
341963,341963
110260,110260
346950,346950
284998,284998
287275,164928
319999,319999
387015,387015
343741,343741
149793,149793
7109,7109
272215,272215
138614,138614
309913,309913
38387,760
359,359
310636,472
40243,40243
284269,284269
142503,147949
342638,342638
747,10174
176914,176914
8630,54625
301018,301018
6508,6508
177248,177248
365761,359502
154560,144728
147624,73761
271837,271837
322168,322168
154394,154394
329121,98527
210292,210292
232201,232201
368754,324413
566,566
41100,41100
379699,379699
97155,97155
254894,254894
424679,424679
142085,142085
217544,217544
367206,181304
156719,156719
2392,2392
201037,146312
124047,124047
